company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob
RAIT Financial Trust,CFO,risk_uncertainty,3,0.2564662992954254,-0.16738803378472944,-0.046392701377261515,0.1273120622844656,-0.05821495920851874,-0.1446836320860441,-0.1367160858592913,-0.007967546226752803,0.3090057209640386,-0.0017012399148706161
RAIT Financial Trust,CFO,risk_legal,1,0.2672008872032165,0.1283477101980678,0.07688146811377747,-0.04048605151405511,0.08473158926812185,0.24947471606591198,0.2305005008483817,0.018974215217530288,0.543190274966159,0.00470815930613057
RAIT Financial Trust,CFO,risk_legal,2,0.2672008872032165,-0.006787937744422883,-0.027914028202365663,-0.09382334653403242,-0.024422506478027788,-0.15294781895884876,-0.14131511773869654,-0.011632701220152225,0.1478040040698024,-0.0014652315528771893
RAIT Financial Trust,CFO,risk_legal,3,0.2672008872032165,-0.12155977245364458,-0.04896743991141117,0.13430939804808964,-0.0603090827900987,-0.0965268971070648,-0.08918538310968659,-0.007341513997378216,0.3090057209640386,-0.0015675687711712665
RAIT Financial Trust,CFO,risk_constraint,1,0.2433727979660034,0.1127582278078231,0.06991115753935978,-0.036883986315556394,0.07710429436340362,0.22288969339503012,0.21290304177733452,0.009986651617695602,0.543190274966159,0.0024780338059777465
RAIT Financial Trust,CFO,risk_constraint,2,0.2433727979660034,0.007800999696560678,-0.025383256473792554,-0.08547583427441881,-0.02222406241685411,-0.1252821534685048,-0.11966884223124089,-0.005613311237263913,0.1478040040698024,-0.0007070413470871859
RAIT Financial Trust,CFO,risk_constraint,3,0.2433727979660034,-0.12055922750438398,-0.04452790106556665,0.1223598205899771,-0.05488023194655371,-0.09760753992652725,-0.09323419954609548,-0.004373340380431773,0.3090057209640386,-0.0009338008220804778
RAIT Financial Trust,CFO,risk_external,1,0.2329600900411605,-0.14041156676708794,0.07687688327038553,-0.03507009058543047,0.07912323789538378,-0.01948153618674911,-0.023273979587435645,0.0037924434006865355,0.543190274966159,0.000941036426814593
RAIT Financial Trust,CFO,risk_external,2,0.2329600900411605,0.2055553128817902,-0.027912363543106593,-0.08127226881669257,-0.022805990147874596,0.07356469037411643,0.08788542575445202,-0.014320735380335584,0.1478040040698024,-0.001803810907076476
RAIT Financial Trust,CFO,risk_external,3,0.2329600900411605,-0.0651437461147046,-0.048964519727278284,0.11634235940212485,-0.0563172477475135,-0.054083154187371536,-0.06461144616702141,0.010528291979649877,0.3090057209640386,0.002248013383474562
RAIT Financial Trust,COO,risk_uncertainty,1,0.2341795712709427,0.046935088255583256,-0.1462023840952534,-0.052909492499582246,-0.00030667238431609427,-0.15248346072356847,-0.16029126030833873,0.007807799584770264,0.543190274966159,0.0019373852280054036
RAIT Financial Trust,COO,risk_uncertainty,2,0.2341795712709427,-0.05975326017942321,0.05308298050251009,-0.12261372655727477,8.839334134158459e-05,-0.1291956128928463,-0.13581097594869665,0.006615363055850337,0.1478040040698024,0.0008332577704633195
RAIT Financial Trust,COO,risk_uncertainty,3,0.2341795712709427,0.012818171923839444,0.09311940359274211,0.17552321905685975,0.00021827904297452649,0.2816790736164158,0.29610223625703647,-0.014423162640620657,0.3090057209640386,-0.0030796507838894297
RAIT Financial Trust,COO,risk_legal,1,0.2081618756055832,0.049758564326883914,-0.12989180932964753,-0.044084310548837956,0.001727742036392781,-0.1224898135152088,-0.1471445351006555,0.02465472158544671,0.543190274966159,0.006117689482373653
RAIT Financial Trust,COO,risk_legal,2,0.2081618756055832,-0.05682431408029406,0.047160957222073724,-0.10216203829858847,-0.0004979936224569168,-0.11232338877926573,-0.13493181472435736,0.02260842594509163,0.1478040040698024,0.002847711673213769
RAIT Financial Trust,COO,risk_legal,3,0.2081618756055832,0.007065749753409971,0.08273085210757274,0.1462463488474287,-0.0012297484139359588,0.23481320229447544,0.28207634982501406,-0.04726314753053862,0.3090057209640386,-0.010091683285299316
RAIT Financial Trust,COO,risk_constraint,1,0.2018138617277145,0.0441710486782086,-0.12335268451233736,-0.04178216872596687,0.0028150225376428434,-0.1181487820224528,-0.13997796177023156,0.02182917974777876,0.543190274966159,0.005416574788281489
