company_id,risk_bucket,z_label,C_logit
Electroglas,risk_legal,3,-0.06468356217783507
Electroglas,risk_uncertainty,1,0.20509446114328478
Electroglas,risk_uncertainty,2,-0.06432985928077867
Electroglas,risk_uncertainty,3,-0.14076460186251166
Empresas ICA SAB de CV,risk_constraint,1,0.5902368685914011
Empresas ICA SAB de CV,risk_constraint,2,-0.7256309683230777
Empresas ICA SAB de CV,risk_constraint,3,0.1353940997316554
Empresas ICA SAB de CV,risk_external,1,-0.0011240211759557112
Empresas ICA SAB de CV,risk_external,2,-0.6475274389809368
Empresas ICA SAB de CV,risk_external,3,0.6486514601568676
Empresas ICA SAB de CV,risk_legal,1,0.5712920315976429
Empresas ICA SAB de CV,risk_legal,2,-0.815087479847524
Empresas ICA SAB de CV,risk_legal,3,0.24379544824986052
Empresas ICA SAB de CV,risk_uncertainty,1,0.6395017410070148
Empresas ICA SAB de CV,risk_uncertainty,2,-0.6588374982657826
Empresas ICA SAB de CV,risk_uncertainty,3,0.01933575725875128
Encore Wire Corp. (Delaware),risk_constraint,1,1.8046149680249708
Encore Wire Corp. (Delaware),risk_constraint,2,-1.0450407614887256
Encore Wire Corp. (Delaware),risk_constraint,3,-0.7595742065362565
Encore Wire Corp. (Delaware),risk_external,1,1.3735719817083378
Encore Wire Corp. (Delaware),risk_external,2,-0.9167904672132908
Encore Wire Corp. (Delaware),risk_external,3,-0.456781514495056
Encore Wire Corp. (Delaware),risk_legal,1,1.824886031907484
Encore Wire Corp. (Delaware),risk_legal,2,-1.1355267060937717
Encore Wire Corp. (Delaware),risk_legal,3,-0.6893593258137227
Encore Wire Corp. (Delaware),risk_uncertainty,1,2.0427712729829954
Encore Wire Corp. (Delaware),risk_uncertainty,2,-1.0725273203078554
Encore Wire Corp. (Delaware),risk_uncertainty,3,-0.9702439526751488
Energy Conversion Devices,risk_constraint,1,0.8808356411567928
Energy Conversion Devices,risk_constraint,2,-0.5445356890295205
Energy Conversion Devices,risk_constraint,3,-0.33629995212728864
Energy Conversion Devices,risk_external,1,0.42922685799112487
Energy Conversion Devices,risk_external,2,-0.5074894131980737
Energy Conversion Devices,risk_external,3,0.07826255520693029
Energy Conversion Devices,risk_legal,1,0.9073885701498294
Energy Conversion Devices,risk_legal,2,-0.6132740753469765
Energy Conversion Devices,risk_legal,3,-0.2941144948028684
Energy Conversion Devices,risk_uncertainty,1,1.0304794175588183
Energy Conversion Devices,risk_uncertainty,2,-0.5351940057383291
Energy Conversion Devices,risk_uncertainty,3,-0.49528541182050323
Essential Energy Services Ltd.,risk_constraint,1,0.5904919354827223
Essential Energy Services Ltd.,risk_constraint,2,-0.9708224962073863
Essential Energy Services Ltd.,risk_constraint,3,0.38033056072464677
Essential Energy Services Ltd.,risk_external,1,0.23006521456867796
Essential Energy Services Ltd.,risk_external,2,-0.9706353648345865
Essential Energy Services Ltd.,risk_external,3,0.7405701502658912
Essential Energy Services Ltd.,risk_legal,1,0.5768998645482093
Essential Energy Services Ltd.,risk_legal,2,-1.0502201937953364
Essential Energy Services Ltd.,risk_legal,3,0.47332032924711065
Essential Energy Services Ltd.,risk_uncertainty,1,0.7094393897910956
Essential Energy Services Ltd.,risk_uncertainty,2,-1.0023331487746647
Essential Energy Services Ltd.,risk_uncertainty,3,0.29289375898355446
Exide Technologies LLC,risk_constraint,1,0.18458357971085915
Exide Technologies LLC,risk_constraint,2,-0.09071064610456417
Exide Technologies LLC,risk_constraint,3,-0.09387293360630063
Exide Technologies LLC,risk_external,1,0.29111530814705283
Exide Technologies LLC,risk_external,2,-0.10844072521673968
Exide Technologies LLC,risk_external,3,-0.18267458293032382
Exide Technologies LLC,risk_legal,1,0.14760390371633209
Exide Technologies LLC,risk_legal,2,-0.11208337965878293
Exide Technologies LLC,risk_legal,3,-0.035520524057557845
Exide Technologies LLC,risk_uncertainty,1,0.18395411291456137
Exide Technologies LLC,risk_uncertainty,2,-0.0707349433480717
Exide Technologies LLC,risk_uncertainty,3,-0.11321916956649442
FLYHT Aerospace Solutions Ltd.,risk_constraint,1,0.8263551914610308
FLYHT Aerospace Solutions Ltd.,risk_constraint,2,-0.6228047875177078
FLYHT Aerospace Solutions Ltd.,risk_constraint,3,-0.2035504039433405
FLYHT Aerospace Solutions Ltd.,risk_external,1,0.3264915467622231
FLYHT Aerospace Solutions Ltd.,risk_external,2,-0.6905737323100483
FLYHT Aerospace Solutions Ltd.,risk_external,3,0.36408218554780414
FLYHT Aerospace Solutions Ltd.,risk_legal,1,0.8381188755725847
FLYHT Aerospace Solutions Ltd.,risk_legal,2,-0.7101095591712724
FLYHT Aerospace Solutions Ltd.,risk_legal,3,-0.12800931640132968
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,1,0.9894866790995744
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,2,-0.6336248892358398
FLYHT Aerospace Solutions Ltd.,risk_uncertainty,3,-0.35586178986374983
Fleetwood Enterprises,risk_constraint,1,0.1738515975447371
Fleetwood Enterprises,risk_constraint,2,-0.07575695848001972
Fleetwood Enterprises,risk_constraint,3,-0.09809463906472286
Fleetwood Enterprises,risk_external,1,0.33798422226162456
Fleetwood Enterprises,risk_external,2,-0.15807196165377713
Fleetwood Enterprises,risk_external,3,-0.1799122606078584
Fleetwood Enterprises,risk_legal,1,0.143273923132323
Fleetwood Enterprises,risk_legal,2,-0.10182860954549039
Fleetwood Enterprises,risk_legal,3,-0.041445313586841184
Fleetwood Enterprises,risk_uncertainty,1,0.17396149846034364
Fleetwood Enterprises,risk_uncertainty,2,-0.06087993903724297
Fleetwood Enterprises,risk_uncertainty,3,-0.11308155942310533
Foundation HealthCare,risk_constraint,1,0.8782055006305156
Foundation HealthCare,risk_constraint,2,-0.7739463945240334
Foundation HealthCare,risk_constraint,3,-0.10425910610650807
Foundation HealthCare,risk_external,1,0.31396361190217736
Foundation HealthCare,risk_external,2,-0.6030521880478978
Foundation HealthCare,risk_external,3,0.28908857614570316
Foundation HealthCare,risk_legal,1,0.8620681928542085
Foundation HealthCare,risk_legal,2,-0.8363457707158539
Foundation HealthCare,risk_legal,3,-0.025722422138381718
Foundation HealthCare,risk_uncertainty,1,1.1129151571336573
Foundation HealthCare,risk_uncertainty,2,-0.814344640958345
Foundation HealthCare,risk_uncertainty,3,-0.29857051617533464
Fraser Papers,risk_constraint,1,0.16870003885487087
Fraser Papers,risk_constraint,2,-0.04867450912593067
Fraser Papers,risk_constraint,3,-0.120025529728946
Fraser Papers,risk_external,1,0.38461165368255895
Fraser Papers,risk_external,2,-0.2500804066444199
Fraser Papers,risk_external,3,-0.13453124703814848
Fraser Papers,risk_legal,1,0.13107172025185188
Fraser Papers,risk_legal,2,-0.058309697110753816
Fraser Papers,risk_legal,3,-0.07276202314110658
Fraser Papers,risk_uncertainty,1,0.18176808534212718
Fraser Papers,risk_uncertainty,2,-0.04045031340790828
Fraser Papers,risk_uncertainty,3,-0.14131777193422418
Frozen Food Express Industries,risk_constraint,1,0.8731997195463322
Frozen Food Express Industries,risk_constraint,2,-0.5039606702573712
Frozen Food Express Industries,risk_constraint,3,-0.3692390492889777
Frozen Food Express Industries,risk_external,1,0.24960294224130009
Frozen Food Express Industries,risk_external,2,-0.3943105743950444
Frozen Food Express Industries,risk_external,3,0.14470763215372684
Frozen Food Express Industries,risk_legal,1,0.9621761514752603
Frozen Food Express Industries,risk_legal,2,-0.6228382137139281
Frozen Food Express Industries,risk_legal,3,-0.33933793776134863
Frozen Food Express Industries,risk_uncertainty,1,1.054718330727427
Frozen Food Express Industries,risk_uncertainty,2,-0.5311859193866681
Frozen Food Express Industries,risk_uncertainty,3,-0.5235324113407733
GSE Systems,risk_constraint,1,0.7958626602164993
GSE Systems,risk_constraint,2,-0.7229472574734099
GSE Systems,risk_constraint,3,-0.07291540274311217
GSE Systems,risk_external,1,0.4225598464210748
GSE Systems,risk_external,2,-0.7713442143582688
GSE Systems,risk_external,3,0.3487843679371655
GSE Systems,risk_legal,1,0.7663304614272413
GSE Systems,risk_legal,2,-0.7720976415122416
GSE Systems,risk_legal,3,0.0057671800849778965
GSE Systems,risk_uncertainty,1,0.9331162527692619
GSE Systems,risk_uncertainty,2,-0.7233937426922412
GSE Systems,risk_uncertainty,3,-0.20972251007703957
GTT Communications,risk_constraint,1,0.7875398392276405
GTT Communications,risk_constraint,2,-0.7082197525405052
GTT Communications,risk_constraint,3,-0.07932008668716514
GTT Communications,risk_external,1,0.32141006442083253
GTT Communications,risk_external,2,-0.5769623088764296
GTT Communications,risk_external,3,0.2555522444555615
GTT Communications,risk_legal,1,0.785481622260019
GTT Communications,risk_legal,2,-0.7957981601625014
GTT Communications,risk_legal,3,0.010316537902453293
GTT Communications,risk_uncertainty,1,0.915623740001325
GTT Communications,risk_uncertainty,2,-0.7381651361988082
GTT Communications,risk_uncertainty,3,-0.1774586038025435
GeoPharma,risk_constraint,1,0.18860585868530144
GeoPharma,risk_constraint,2,-0.07014967462634902
GeoPharma,risk_constraint,3,-0.11845618405895857
GeoPharma,risk_external,1,0.26038518035219177
GeoPharma,risk_external,2,-0.12188901816907188
GeoPharma,risk_external,3,-0.13849616218312827
GeoPharma,risk_legal,1,0.14822851684181815
GeoPharma,risk_legal,2,-0.08726463175613101
GeoPharma,risk_legal,3,-0.06096388508569629
GeoPharma,risk_uncertainty,1,0.21132225671251265
GeoPharma,risk_uncertainty,2,-0.08040364914409387
GeoPharma,risk_uncertainty,3,-0.13091860756842422
Geokinetics,risk_constraint,1,0.20200539851203325
Geokinetics,risk_constraint,2,-0.2441107058259476
Geokinetics,risk_constraint,3,0.04210530731390687
Geokinetics,risk_external,1,0.22028327149959742
Geokinetics,risk_external,2,-0.23775352292682583
Geokinetics,risk_external,3,0.017470251427218114
Geokinetics,risk_legal,1,0.14061797815824661
Geokinetics,risk_legal,2,-0.2642723119762017
Geokinetics,risk_legal,3,0.1236543338179443
Geokinetics,risk_uncertainty,1,0.23477327221965705
Geokinetics,risk_uncertainty,2,-0.2507668888668898
Geokinetics,risk_uncertainty,3,0.015993616647226344
Greenhill & Co.,risk_constraint,1,0.5224670592736496
Greenhill & Co.,risk_constraint,2,-0.3933249072720736
Greenhill & Co.,risk_constraint,3,-0.12914215200158868
Greenhill & Co.,risk_external,1,0.4990660204923566
Greenhill & Co.,risk_external,2,-0.5667590642114284
Greenhill & Co.,risk_external,3,0.06769304371906035
Greenhill & Co.,risk_legal,1,0.4936717591772998
Greenhill & Co.,risk_legal,2,-0.40612094439695107
Greenhill & Co.,risk_legal,3,-0.08755081478035942
Greenhill & Co.,risk_uncertainty,1,0.5944649576853038
Greenhill & Co.,risk_uncertainty,2,-0.4010001305939453
Greenhill & Co.,risk_uncertainty,3,-0.19346482709136847
Guaranty Financial Group,risk_constraint,1,0.18980562167581294
Guaranty Financial Group,risk_constraint,2,-0.09028053628929728
Guaranty Financial Group,risk_constraint,3,-0.09952508538652148
Guaranty Financial Group,risk_external,1,0.2642020465469594
Guaranty Financial Group,risk_external,2,-0.08969301370405439
Guaranty Financial Group,risk_external,3,-0.17450903284291508
Guaranty Financial Group,risk_legal,1,0.15789238115514442
Guaranty Financial Group,risk_legal,2,-0.12540869187273068
Guaranty Financial Group,risk_legal,3,-0.0324836892824229
Guaranty Financial Group,risk_uncertainty,1,0.17750919376671406
Guaranty Financial Group,risk_uncertainty,2,-0.0603065873725224
Guaranty Financial Group,risk_uncertainty,3,-0.11720260639419641
HNI HoldCo,risk_constraint,1,0.7180028777033655
HNI HoldCo,risk_constraint,2,-0.4136193889375954
HNI HoldCo,risk_constraint,3,-0.30438348876578314
HNI HoldCo,risk_external,1,0.4686776015111539
HNI HoldCo,risk_external,2,-0.8381538002667723
HNI HoldCo,risk_external,3,0.3694761987555925
HNI HoldCo,risk_legal,1,0.7331978284991892
HNI HoldCo,risk_legal,2,-0.48118787219164794
HNI HoldCo,risk_legal,3,-0.2520099563075543
HNI HoldCo,risk_uncertainty,1,0.8670213072174784
HNI HoldCo,risk_uncertainty,2,-0.4392949870981983
HNI HoldCo,risk_uncertainty,3,-0.4277263201192919
Hamilton Thorne Ltd.,risk_constraint,1,0.77977568481662
Hamilton Thorne Ltd.,risk_constraint,2,-0.620510550747266
Hamilton Thorne Ltd.,risk_constraint,3,-0.1592651340693651
Hamilton Thorne Ltd.,risk_external,1,0.3885870025795201
Hamilton Thorne Ltd.,risk_external,2,-0.6045499145063932
Hamilton Thorne Ltd.,risk_external,3,0.21596291192685976
Hamilton Thorne Ltd.,risk_legal,1,0.7984261582408925
Hamilton Thorne Ltd.,risk_legal,2,-0.6811783259940215
Hamilton Thorne Ltd.,risk_legal,3,-0.11724783224687985
Hamilton Thorne Ltd.,risk_uncertainty,1,0.9635801557224073
Hamilton Thorne Ltd.,risk_uncertainty,2,-0.6639832985045588
Hamilton Thorne Ltd.,risk_uncertainty,3,-0.29959685721785806
Hawaiian Holdings,risk_constraint,1,0.7790728759311148
Hawaiian Holdings,risk_constraint,2,-0.7298668970056205
Hawaiian Holdings,risk_constraint,3,-0.0492059789255162
Hawaiian Holdings,risk_external,1,0.5462037520789046
Hawaiian Holdings,risk_external,2,-0.7698113033236992
Hawaiian Holdings,risk_external,3,0.22360755124476583
Hawaiian Holdings,risk_legal,1,0.8241536777716606
Hawaiian Holdings,risk_legal,2,-0.8597646145910957
Hawaiian Holdings,risk_legal,3,0.03561093681941166
Hawaiian Holdings,risk_uncertainty,1,0.9253625909496875
Hawaiian Holdings,risk_uncertainty,2,-0.7300230774234278
Hawaiian Holdings,risk_uncertainty,3,-0.1953395135262783
Haynes International,risk_constraint,1,0.9053954191767682
Haynes International,risk_constraint,2,-0.7175608966015194
Haynes International,risk_constraint,3,-0.18783452257526673
Haynes International,risk_external,1,0.3138734328129761
Haynes International,risk_external,2,-0.5392664722012791
Haynes International,risk_external,3,0.2253930393882823
Haynes International,risk_legal,1,0.9050920507539908
Haynes International,risk_legal,2,-0.8066997252489998
Haynes International,risk_legal,3,-0.09839232550500837
Haynes International,risk_uncertainty,1,1.0641096545518627
Haynes International,risk_uncertainty,2,-0.7330631396619182
Haynes International,risk_uncertainty,3,-0.3310465148899596
Heritage-Crystal Clean,risk_constraint,1,0.716272859093485
Heritage-Crystal Clean,risk_constraint,2,-0.8877684846240523
Heritage-Crystal Clean,risk_constraint,3,0.17149562553055184
Heritage-Crystal Clean,risk_external,1,0.281448264574638
Heritage-Crystal Clean,risk_external,2,-0.5956777332474741
Heritage-Crystal Clean,risk_external,3,0.31422946867281254
Heritage-Crystal Clean,risk_legal,1,0.700816340871145
Heritage-Crystal Clean,risk_legal,2,-0.9843594555665222
Heritage-Crystal Clean,risk_legal,3,0.28354311469536253
Heritage-Crystal Clean,risk_uncertainty,1,0.8737889934998715
Heritage-Crystal Clean,risk_uncertainty,2,-0.9093020958320548
Heritage-Crystal Clean,risk_uncertainty,3,0.035513102332169866
Hersha Hospitality Trust,risk_constraint,1,0.6008457767544155
Hersha Hospitality Trust,risk_constraint,2,-0.6773402381441797
Hersha Hospitality Trust,risk_constraint,3,0.07649446138974597
Hersha Hospitality Trust,risk_external,1,0.4385485850803639
Hersha Hospitality Trust,risk_external,2,-0.8227845245627654
Hersha Hospitality Trust,risk_external,3,0.38423593948237295
Hersha Hospitality Trust,risk_legal,1,0.6443576739265181
Hersha Hospitality Trust,risk_legal,2,-0.7979357838814914
Hersha Hospitality Trust,risk_legal,3,0.15357810995495402
Hersha Hospitality Trust,risk_uncertainty,1,0.6936387425660944
Hersha Hospitality Trust,risk_uncertainty,2,-0.6892491058329238
Hersha Hospitality Trust,risk_uncertainty,3,-0.004389636733186014
Hibbett,risk_constraint,1,0.24645606433247907
Hibbett,risk_constraint,2,-0.06863685082609597
Hibbett,risk_constraint,3,-0.17781921350639085
Hibbett,risk_external,1,0.9750480830687784
Hibbett,risk_external,2,-1.0493818334756526
Hibbett,risk_external,3,0.07433375040685469
Hibbett,risk_legal,1,0.20396264840597866
Hibbett,risk_legal,2,-0.0615957450527326
Hibbett,risk_legal,3,-0.1423669033532565
Hibbett,risk_uncertainty,1,0.2892531049820851
Hibbett,risk_uncertainty,2,-0.08409115214766508
Hibbett,risk_uncertainty,3,-0.20516195283442706
Hill International,risk_constraint,1,0.6503911374264802
Hill International,risk_constraint,2,-0.8588771930186548
Hill International,risk_constraint,3,0.20848605559215277
Hill International,risk_external,1,0.2573027184072561
Hill International,risk_external,2,-0.8919030526584883
Hill International,risk_external,3,0.6346003342512079
Hill International,risk_legal,1,0.6282340028204761
Hill International,risk_legal,2,-0.9346124444628008
Hill International,risk_legal,3,0.3063784416423021
Hill International,risk_uncertainty,1,0.7700060669764233
Hill International,risk_uncertainty,2,-0.8694614599150918
Hill International,risk_uncertainty,3,0.09945539293864994
Hipcricket,risk_constraint,1,0.7329553534354658
Hipcricket,risk_constraint,2,-0.41479392462726955
Hipcricket,risk_constraint,3,-0.3181614288082119
Hipcricket,risk_external,1,0.20274111831045394
Hipcricket,risk_external,2,-0.4445797310435542
Hipcricket,risk_external,3,0.24183861273308732
Hipcricket,risk_legal,1,0.6734487993491539
Hipcricket,risk_legal,2,-0.4391473606513133
Hipcricket,risk_legal,3,-0.2343014386978543
Hipcricket,risk_uncertainty,1,0.8884957040519746
Hipcricket,risk_uncertainty,2,-0.4291391779206645
Hipcricket,risk_uncertainty,3,-0.45935652613132305
Holly Energy Partners LP,risk_constraint,1,0.8886742840123384
Holly Energy Partners LP,risk_constraint,2,-0.549858994535651
Holly Energy Partners LP,risk_constraint,3,-0.33881528947670414
Holly Energy Partners LP,risk_external,1,0.4355709446987076
Holly Energy Partners LP,risk_external,2,-0.47767293157453367
Holly Energy Partners LP,risk_external,3,0.04210198687580696
Holly Energy Partners LP,risk_legal,1,0.8811722197653673
Holly Energy Partners LP,risk_legal,2,-0.6020311895267709
Holly Energy Partners LP,risk_legal,3,-0.2791410302386117
Holly Energy Partners LP,risk_uncertainty,1,1.022508629368073
Holly Energy Partners LP,risk_uncertainty,2,-0.5425874586831517
Holly Energy Partners LP,risk_uncertainty,3,-0.4799211706849351
HollySys Automation Technologies Ltd.,risk_constraint,1,0.8015391882730231
HollySys Automation Technologies Ltd.,risk_constraint,2,-0.48935733883170845
HollySys Automation Technologies Ltd.,risk_constraint,3,-0.31218184944132976
HollySys Automation Technologies Ltd.,risk_external,1,0.4384355745151982
HollySys Automation Technologies Ltd.,risk_external,2,-0.5977949976052688
HollySys Automation Technologies Ltd.,risk_external,3,0.15935942309004647
HollySys Automation Technologies Ltd.,risk_legal,1,0.8149255650785872
HollySys Automation Technologies Ltd.,risk_legal,2,-0.5631020195483503
HollySys Automation Technologies Ltd.,risk_legal,3,-0.2518235455302513
HollySys Automation Technologies Ltd.,risk_uncertainty,1,0.8869498838062408
HollySys Automation Technologies Ltd.,risk_uncertainty,2,-0.49041089893282686
HollySys Automation Technologies Ltd.,risk_uncertainty,3,-0.3965389848734256
Home Capital Group,risk_constraint,1,0.21065434868736027
Home Capital Group,risk_constraint,2,-0.5885213446263632
Home Capital Group,risk_constraint,3,0.37786699593897305
Home Capital Group,risk_external,1,0.22674024171034163
Home Capital Group,risk_external,2,-0.6818096300059004
Home Capital Group,risk_external,3,0.45506938829551913
Home Capital Group,risk_legal,1,0.21113901738690416
Home Capital Group,risk_legal,2,-0.7356997203923388
Home Capital Group,risk_legal,3,0.5245607030054019
Home Capital Group,risk_uncertainty,1,0.3395467387378063
Home Capital Group,risk_uncertainty,2,-0.6092474319285264
Home Capital Group,risk_uncertainty,3,0.26970069319069456
Hooper Holmes,risk_constraint,1,0.789200650067905
Hooper Holmes,risk_constraint,2,-0.7126835873959435
Hooper Holmes,risk_constraint,3,-0.07651706267198385
Hooper Holmes,risk_external,1,0.37641264453912904
Hooper Holmes,risk_external,2,-0.714543818397481
Hooper Holmes,risk_external,3,0.33813117385832475
Hooper Holmes,risk_legal,1,0.7795748514444926
Hooper Holmes,risk_legal,2,-0.790757214041865
Hooper Holmes,risk_legal,3,0.011182362597349976
Hooper Holmes,risk_uncertainty,1,0.9947187303749364
Hooper Holmes,risk_uncertainty,2,-0.760084671653106
Hooper Holmes,risk_uncertainty,3,-0.2346340587218505
ION Geophysical Corp.,risk_constraint,1,0.6251490984816939
ION Geophysical Corp.,risk_constraint,2,-0.6660837321996598
ION Geophysical Corp.,risk_constraint,3,0.04093463371794409
ION Geophysical Corp.,risk_external,1,0.1399405508104274
ION Geophysical Corp.,risk_external,2,-0.7524641715453109
ION Geophysical Corp.,risk_external,3,0.61252362073485
ION Geophysical Corp.,risk_legal,1,0.5779528435511457
ION Geophysical Corp.,risk_legal,2,-0.7053222486014392
ION Geophysical Corp.,risk_legal,3,0.1273694050502723
ION Geophysical Corp.,risk_uncertainty,1,0.8073230511473201
ION Geophysical Corp.,risk_uncertainty,2,-0.6911141168167576
ION Geophysical Corp.,risk_uncertainty,3,-0.11620893433058084
Icpw Liquidation Corp.,risk_constraint,1,0.5178876944090836
Icpw Liquidation Corp.,risk_constraint,2,-0.287752125961396
Icpw Liquidation Corp.,risk_constraint,3,-0.23013556844770564
Icpw Liquidation Corp.,risk_external,1,0.4807280579011903
Icpw Liquidation Corp.,risk_external,2,-0.43471641221600876
Icpw Liquidation Corp.,risk_external,3,-0.046011645685197056
Icpw Liquidation Corp.,risk_legal,1,0.5290474806544025
Icpw Liquidation Corp.,risk_legal,2,-0.3578793741596422
Icpw Liquidation Corp.,risk_legal,3,-0.17116810649477984
Icpw Liquidation Corp.,risk_uncertainty,1,0.5619692205926838
Icpw Liquidation Corp.,risk_uncertainty,2,-0.2622588627122074
Icpw Liquidation Corp.,risk_uncertainty,3,-0.299710357880491
ImmunoGen,risk_constraint,1,0.5226432818913108
ImmunoGen,risk_constraint,2,-0.49086363238242464
ImmunoGen,risk_constraint,3,-0.031779649508903274
ImmunoGen,risk_external,1,-0.25127019248601246
ImmunoGen,risk_external,2,-0.709747961984644
ImmunoGen,risk_external,3,0.9610181544706282
ImmunoGen,risk_legal,1,0.5396189979513877
ImmunoGen,risk_legal,2,-0.6002323412895475
ImmunoGen,risk_legal,3,0.060613343338143
ImmunoGen,risk_uncertainty,1,0.6280107536509065
ImmunoGen,risk_uncertainty,2,-0.4896215771381585
ImmunoGen,risk_uncertainty,3,-0.1383891765127621
Imperial Logistics Ltd.,risk_constraint,1,0.6220651347993478
Imperial Logistics Ltd.,risk_constraint,2,-0.7506070124184463
Imperial Logistics Ltd.,risk_constraint,3,0.12854187761908592
Imperial Logistics Ltd.,risk_external,1,0.02630168130289183
Imperial Logistics Ltd.,risk_external,2,-0.7021247503256989
Imperial Logistics Ltd.,risk_external,3,0.6758230690227898
Imperial Logistics Ltd.,risk_legal,1,0.6244409760877195
Imperial Logistics Ltd.,risk_legal,2,-0.8330060243615708
Imperial Logistics Ltd.,risk_legal,3,0.20856504827383987
Imperial Logistics Ltd.,risk_uncertainty,1,0.7706245000652429
Imperial Logistics Ltd.,risk_uncertainty,2,-0.7503453646163301
Imperial Logistics Ltd.,risk_uncertainty,3,-0.020279135448922958
Indigo Books & Music,risk_constraint,1,0.6733564553813411
Indigo Books & Music,risk_constraint,2,-0.5075517119526991
Indigo Books & Music,risk_constraint,3,-0.16580474342865872
Indigo Books & Music,risk_external,1,0.2521857013274913
Indigo Books & Music,risk_external,2,-0.47636881828186606
Indigo Books & Music,risk_external,3,0.22418311695435422
Indigo Books & Music,risk_legal,1,0.6885504694584104
Indigo Books & Music,risk_legal,2,-0.580292261188002
Indigo Books & Music,risk_legal,3,-0.10825820827042434
Indigo Books & Music,risk_uncertainty,1,0.8473659227515076
Indigo Books & Music,risk_uncertainty,2,-0.5314303902024008
Indigo Books & Music,risk_uncertainty,3,-0.31593553254912016
Internap Holding LLC,risk_constraint,1,0.547151839759798
Internap Holding LLC,risk_constraint,2,-0.22701583342662648
Internap Holding LLC,risk_constraint,3,-0.3201360063331832
Internap Holding LLC,risk_external,1,0.5620164233883993
Internap Holding LLC,risk_external,2,-0.4547559829785085
Internap Holding LLC,risk_external,3,-0.10726044040990457
Internap Holding LLC,risk_legal,1,0.5093155643489311
Internap Holding LLC,risk_legal,2,-0.2361390058602982
Internap Holding LLC,risk_legal,3,-0.27317655848864336
Internap Holding LLC,risk_uncertainty,1,0.633773470610635
Internap Holding LLC,risk_uncertainty,2,-0.22635065838532753
Internap Holding LLC,risk_uncertainty,3,-0.4074228122253174
Interphase Corp.,risk_constraint,1,0.938447798182775
Interphase Corp.,risk_constraint,2,-0.705726173826228
Interphase Corp.,risk_constraint,3,-0.23272162435656593
Interphase Corp.,risk_external,1,0.2390975062034076
Interphase Corp.,risk_external,2,-0.581764330422051
Interphase Corp.,risk_external,3,0.3426668242186289
Interphase Corp.,risk_legal,1,0.9060500164183241
Interphase Corp.,risk_legal,2,-0.764838107581796
Interphase Corp.,risk_legal,3,-0.14121190883654577
Interphase Corp.,risk_uncertainty,1,1.2296406447773882
Interphase Corp.,risk_uncertainty,2,-0.7701541746428002
Interphase Corp.,risk_uncertainty,3,-0.45948647013460575
Invacare Corp.,risk_constraint,1,0.7591322988106457
Invacare Corp.,risk_constraint,2,-0.5371013999412693
Invacare Corp.,risk_constraint,3,-0.22203089886939667
Invacare Corp.,risk_external,1,0.5070009517865952
Invacare Corp.,risk_external,2,-0.678470827303892
Invacare Corp.,risk_external,3,0.17146987551726794
Invacare Corp.,risk_legal,1,0.7489751565578945
Invacare Corp.,risk_legal,2,-0.5918104703235225
Invacare Corp.,risk_legal,3,-0.1571646862343919
Invacare Corp.,risk_uncertainty,1,0.8995649464451929
Invacare Corp.,risk_uncertainty,2,-0.5359209586741622
Invacare Corp.,risk_uncertainty,3,-0.3636439877710485
Iteris,risk_constraint,1,0.8610786185782464
Iteris,risk_constraint,2,-0.6737832875373386
Iteris,risk_constraint,3,-0.18729533104092536
Iteris,risk_external,1,0.4009289798818271
Iteris,risk_external,2,-0.6896276864958922
Iteris,risk_external,3,0.2886987066140438
Iteris,risk_legal,1,0.7937917458862561
Iteris,risk_legal,2,-0.6941732743159252
Iteris,risk_legal,3,-0.09961847157034681
Iteris,risk_uncertainty,1,1.0766360552253122
Iteris,risk_uncertainty,2,-0.7175473258178697
Iteris,risk_uncertainty,3,-0.3590887294074584
Jackson Hewitt Tax Service,risk_constraint,1,0.18461372153079675
Jackson Hewitt Tax Service,risk_constraint,2,-0.06743982098344012
Jackson Hewitt Tax Service,risk_constraint,3,-0.11717390054736267
Jackson Hewitt Tax Service,risk_external,1,0.26794199655442985
Jackson Hewitt Tax Service,risk_external,2,-0.13422932335134008
Jackson Hewitt Tax Service,risk_external,3,-0.1337126732030981
Jackson Hewitt Tax Service,risk_legal,1,0.15253859591068306
Jackson Hewitt Tax Service,risk_legal,2,-0.09252637940786793
Jackson Hewitt Tax Service,risk_legal,3,-0.060012216502824484
Jackson Hewitt Tax Service,risk_uncertainty,1,0.2020465582222956
Jackson Hewitt Tax Service,risk_uncertainty,2,-0.06215694304123309
Jackson Hewitt Tax Service,risk_uncertainty,3,-0.139889615181068
James River Coal Co.,risk_constraint,1,0.2022533957741371
James River Coal Co.,risk_constraint,2,-0.08122123580325263
James River Coal Co.,risk_constraint,3,-0.12103215997089097
James River Coal Co.,risk_external,1,0.21953261478412459
James River Coal Co.,risk_external,2,-0.08036302047393623
James River Coal Co.,risk_external,3,-0.1391695943101964
James River Coal Co.,risk_legal,1,0.16337628638798604
James River Coal Co.,risk_legal,2,-0.10880392666244586
James River Coal Co.,risk_legal,3,-0.05457235972555008
James River Coal Co.,risk_uncertainty,1,0.19423972943796847
James River Coal Co.,risk_uncertainty,2,-0.07042175213702762
James River Coal Co.,risk_uncertainty,3,-0.1238179773009459
KAZ Minerals Ltd.,risk_constraint,1,0.5546329232729182
