company_id,role,risk_bucket,z_label,a_mij,direct,via_prior_z1,via_prior_z2,via_prior_z3,C_logit,C_logit_ref,C_logit_delta,pmz,C_prob,z_star
Navios Maritime Holdings,CEO,risk_legal,1,0.2534659206867218,0.23741029809283784,0.0797802955477281,-0.027283070288539643,0.11441602341382542,0.4043235467658517,0.3937619059121222,0.010561640853729515,0.4088006428124606,0.0025525656376673227,1
Navios Maritime Holdings,Operator,risk_external,1,0.3322711586952209,0.030827774205654954,-0.057565870962308655,-0.005806052341206617,0.13235547126323713,0.0998113221653768,0.09037944832587826,0.009431873839498547,0.4088006428124606,0.0022795205210008485,1
Navios Maritime Holdings,Operator,risk_uncertainty,1,0.1942564994096756,0.0022925327460379613,-0.03180284713567576,-0.005255322699715443,0.07262579023736565,0.03786015314801241,0.0447759851620009,-0.006915832013988495,0.4088006428124606,-0.0016714367965421754,1
Navios Maritime Holdings,CFO,risk_uncertainty,1,0.2357646226882934,0.13418136980600276,0.06695950948068394,-0.03527905203829017,0.07518748522328597,0.24104931247168251,0.2477751670460218,-0.006725854574339274,0.4088006428124606,-0.0016255225403109213,1
Newcrest Mining Ltd.,CEO,risk_legal,1,0.2980340719223022,0.27915531076207006,0.0938084547099421,-0.0320803858388755,0.13453435183235754,0.47541773146549415,0.3937619059121222,0.08165582555337197,0.565516725116133,0.020063453552806438,1
Newcrest Mining Ltd.,CEO,risk_external,1,0.1716547459363937,0.025151913986124874,0.048684413139550096,-0.0168415818773119,0.07939590465960265,0.13639064990796573,0.21358401418177855,-0.07719336427381282,0.565516725116133,-0.018966993085878552,1
Newcrest Mining Ltd.,CEO,risk_constraint,1,0.2781043946743011,0.23617975065063537,0.08862290147820368,-0.030082387842823386,0.12591395907601782,0.4206342233620335,0.360122947170742,0.060511276191291485,0.565516725116133,0.014868077948602456,1
Newcrest Mining Ltd.,Analyst,risk_external,1,0.3269268870353699,0.08057346607785103,0.16087522288894324,-0.05995427273994003,0.11636976627640551,0.29786418250325974,0.25516922988557333,0.04269495261768641,0.565516725116133,0.010490472577787187,1
Newcrest Mining Ltd.,CFO,risk_uncertainty,1,0.2118115872144699,0.12054891267888433,0.06015660797827681,-0.03169479764371433,0.06754864407652908,0.2165593670899759,0.2477751670460218,-0.031215799956045898,0.565516725116133,-0.0076699580010058605,1
Newcrest Mining Ltd.,Operator,risk_external,1,0.2305653542280197,0.021391614931911558,-0.039945373176501556,-0.004028861608011664,0.09184241640369514,0.06925979655109349,0.09037944832587826,-0.021119651774784767,0.565516725116133,-0.005189258078811282,1
Newcrest Mining Ltd.,Analyst,risk_uncertainty,1,0.2060440629720688,-0.007485500171898303,0.1061936976838921,-0.0376958961261467,0.07609622971710207,0.13710853110294918,0.1556111555302303,-0.018502624427281122,0.565516725116133,-0.004546234678126365,1
Newcrest Mining Ltd.,CEO,risk_uncertainty,1,0.252206802368164,0.24216484240046807,0.08018250727752815,-0.02688819885876743,0.11563453442381781,0.4110936852430466,0.4013864094854749,0.009707275757571743,0.565516725116133,0.0023851510283124182,1
Newcrest Mining Ltd.,Operator,risk_legal,1,0.2830794155597687,0.012929587046999078,-0.04675926433077537,-0.007456516287266752,0.10618751791469493,0.06490132434365188,0.05599546784057571,0.008905856503076168,0.565516725116133,0.002188236259771048,1
Newcrest Mining Ltd.,Operator,risk_constraint,1,0.258298248052597,0.018015314916866063,-0.04185326712103367,-0.00694026571926906,0.09698182849497647,0.06620361057153981,0.057707932380839294,0.008495678190700517,0.565516725116133,0.0020874523479932124,1
NextGen Healthcare,IR,risk_external,2,0.3412173986434936,0.0343481929110393,-0.026199386717000225,-0.10854767229158574,-0.030333657454348222,-0.13073252355189488,-0.10611859866810765,-0.024613924883787233,0.307408422910346,-0.00524051344298241,2
NextGen Healthcare,IR,risk_legal,2,0.2189274132251739,-0.08288025503224844,-0.019863208529901945,-0.0681084071074583,-0.020996906945501072,-0.19184877761510977,-0.21538704329064454,0.02353826567553477,0.307408422910346,0.0050114964711857725,2
NextGen Healthcare,CEO,risk_external,2,0.2497374415397644,-0.1228147613057662,-0.02571690064947112,-0.05678272363331147,-0.0332943718416164,-0.23860875743016519,-0.25682818462300677,0.018219427192841586,0.307408422910346,0.003879070630885693,2
NextGen Healthcare,IR,risk_constraint,2,0.2145172208547592,-0.06494715723735599,-0.01963917939369642,-0.0667945124057622,-0.020628080488997225,-0.17200892952581182,-0.18931177728429632,0.017302847758484508,0.307408422910346,0.0036839230926532444,2
NextGen Healthcare,CEO,risk_uncertainty,2,0.2703286409378052,-0.02030119235463009,-0.03120439325312354,-0.06678862039587039,-0.03572462694732046,-0.15401883295094448,-0.14030088843475216,-0.01371794451619232,0.307408422910346,-0.0029206667764938524,2
NextGen Healthcare,Analyst,risk_uncertainty,2,0.2503426969051361,-0.027825338719231336,-0.04684620447241313,-0.10613885287626044,-0.026649118142376693,-0.2074595142102816,-0.19379152700551255,-0.013667987204769055,0.307408422910346,-0.002910030441032322,2
NextGen Healthcare,IR,risk_uncertainty,2,0.225337952375412,-0.06765661302621968,-0.021917996182883027,-0.07114378418909238,-0.021931138978087922,-0.18264953237628304,-0.19545954075314795,0.012810008376864912,0.307408422910346,0.0027273594691066883,2
NextGen Healthcare,Operator,risk_uncertainty,2,0.2508417963981628,0.16671274055194274,0.014910465107266622,-0.01572639678397987,-0.027030874496614715,0.1388659343786148,0.1271844921800166,0.011681442198598208,0.307408422910346,0.0024870781545083174,2
NextGen Healthcare,Analyst,risk_legal,2,0.2362046390771865,0.029625053091715387,-0.04334607176679589,-0.10100766879961738,-0.02455178272433784,-0.13928047019903572,-0.15046110976681304,0.011180639567777317,0.307408422910346,0.0023804530253796214,2
NextGen Healthcare,Analyst,risk_external,2,0.2876958549022674,-0.07455276486347774,-0.05140116615546343,-0.12226681547794657,-0.02951671409721958,-0.2777374605941073,-0.27037187594500295,-0.007365584649104362,0.307408422910346,-0.0015681954646120282,2
NuStar Energy LP,CFO,risk_legal,1,0.3015284836292267,0.14483668388373877,0.08675851619424191,-0.04568733977250373,0.09561715118138907,0.28152501148686604,0.2305005008483817,0.051024510638484344,0.6064255297886045,0.01217820397955731,1
NuStar Energy LP,CFO,risk_uncertainty,1,0.288876861333847,0.1644092846375928,0.08204391615109947,-0.04322659484467581,0.09212546180689699,0.29535206775091344,0.2477751670460218,0.04757690070489165,0.6064255297886045,0.011355350482524987,1
NuStar Energy LP,CFO,risk_constraint,1,0.2688749432563782,0.12457375005300833,0.0772368920170317,-0.0407489243273999,0.0851837713378271,0.24624548908046723,0.21290304177733452,0.03334244730313271,0.6064255297886045,0.007957962151016374,1
NuStar Energy LP,CEO,risk_legal,1,0.2673775851726532,0.2504407378601416,0.08415909606355848,-0.028780521776187035,0.12069583146547644,0.4265151436129895,0.3937619059121222,0.0327532377008673,0.6064255297886045,0.007817333370194907,1
NuStar Energy LP,CEO,risk_external,1,0.2283258140087127,0.03345570903636467,0.06475736047369887,-0.02240175691242767,0.10560811739559628,0.18141942999323213,0.21358401418177855,-0.032164584188546425,0.6064255297886045,-0.007676837313366102,1
NuStar Energy LP,IR,risk_external,1,0.3173147439956665,-0.2837057377774727,0.06710414769598341,-0.04355861907629522,0.09786760970055527,-0.16229259945722926,-0.1416600836626243,-0.020632515794604955,0.6064255297886045,-0.004924436958119955,1
NuStar Energy LP,Analyst,risk_external,1,0.299846738576889,0.073899370095753,0.1475495372635439,-0.05498811464495845,0.10673057576680742,0.2731913684811459,0.25516922988557333,0.018022138595572557,0.6064255297886045,0.004301408817416432,1
NuStar Energy LP,CEO,risk_uncertainty,1,0.2571781575679779,0.24693825627025848,0.08176301867034289,-0.027418203545219285,0.11791385575293384,0.4191969271483159,0.4013864094854749,0.01781051766284103,0.6064255297886045,0.004250900486167393,1
NuStar Energy LP,Operator,risk_external,1,0.2481867671012878,0.0230265113802669,-0.042998277267303424,-0.004336775318819325,0.09886165458953115,0.0745531133836753,0.09037944832587826,-0.015826334942202952,0.6064255297886045,-0.0037773284400610184,1
NuStar Energy LP,CEO,risk_constraint,1,0.2471184581518173,0.20986498935343498,0.07874868283143265,-0.026730657420748902,0.11188483182042956,0.37376784658454826,0.360122947170742,0.013644899413806255,0.6064255297886045,0.0032566773549131006,1
NuVasive,CEO,risk_legal,1,0.2146569341421127,0.20105963982969227,0.06756487657523616,-0.023105671193407454,0.09689741617414437,0.3424162613856654,0.3937619059121222,-0.05134564452645679,0.439306958544955,-0.012647271990451136,1
NuVasive,CFO,risk_uncertainty,1,0.2910756766796112,0.1656607024783228,0.08266840168803954,-0.04355561842811803,0.09282668404470895,0.29760016978295323,0.2477751670460218,0.04982500273693144,0.439306958544955,0.012272713048021971,1
NuVasive,CEO,risk_external,1,0.3101847767829895,0.04545019004800493,0.08797405361630893,-0.030433194764228514,0.1434705509013307,0.24646159980141605,0.21358401418177855,0.032877585619637495,0.439306958544955,0.008098287041788825,1
NuVasive,CEO,risk_constraint,1,0.2182712703943252,0.18536655731853077,0.06955601443958825,-0.0236102741872803,0.09882403994402306,0.3301363375148618,0.360122947170742,-0.02998660965588018,0.439306958544955,-0.00738619238081606,1
NuVasive,IR,risk_external,1,0.2192323058843612,-0.19601189122944976,0.04636216032242138,-0.030094588045253702,0.06761659252220699,-0.11212772643007508,-0.1416600836626243,0.029532357232549225,0.439306958544955,0.007274302579778936,1
NuVasive,IR,risk_uncertainty,1,0.2730989754199981,0.029742224056077095,0.07316202696499458,-0.037206360778285034,0.09221509820532175,0.1579129884481084,0.1394345613157761,0.018478427132332276,0.439306958544955,0.0045515388121755715,1
NuVasive,CEO,risk_uncertainty,1,0.2568870186805725,0.24665870947721735,0.08167045873247064,-0.027387164730141456,0.11778037121016308,0.41872237468970963,0.4013864094854749,0.01733596520423475,0.439306958544955,0.004270131754641421,1
NuVasive,COO,risk_external,1,0.290952205657959,0.07087681451941814,-0.19144042702898698,-0.057769442045217105,0.0033764066294136186,-0.1749566479253723,-0.15915118433626854,-0.015805463589103758,0.439306958544955,-0.0038931441759109116,1
NuVasive,CFO,risk_legal,1,0.2610552310943603,0.12539569571378742,0.07511318407431646,-0.03955486691951599,0.08278275139318363,0.24373676426177154,0.2305005008483817,0.013236263413389848,0.439306958544955,0.0032603081540858113,1
NuVasive,CFO,risk_constraint,1,0.244669109582901,0.11335882821111258,0.07028353541571428,-0.037080446808832344,0.07751498608134136,0.22407690289933585,0.21290304177733452,0.011173861122001333,0.439306958544955,0.0027523047397070106,1
OPP Liquidating Co.,CFO,risk_uncertainty,1,0.3218938410282135,0.18320032933179348,0.09142106841279143,-0.048167148399755735,0.10265487730860184,0.32910912665343106,0.2477751670460218,0.08133395960740927,0.4558655651935818,0.0201750636839966,1
OPP Liquidating Co.,CEO,risk_external,1,0.1847471594810485,0.02707029531341981,0.05239766013732318,-0.01812611935678034,0.08545157187628817,0.1467934079702508,0.21358401418177855,-0.06679060621152774,0.4558655651935818,-0.016567553581733622,1
OPP Liquidating Co.,CEO,risk_legal,1,0.2791434526443481,0.2614613046338043,0.08786249090939817,-0.030046999685194194,0.1260070139884685,0.44528380984647675,0.3937619059121222,0.051521903934354574,0.4558655651935818,0.012780119128758944,1
OPP Liquidating Co.,IR,risk_external,1,0.1857862025499344,-0.1661082967642498,0.03928914433284873,-0.025503354570295473,0.057300998150762256,-0.0950215088509343,-0.1416600836626243,0.04663857481169001,0.4558655651935818,0.011568798832596972,1
OPP Liquidating Co.,CFO,risk_legal,1,0.2953752279281616,0.1418810189989352,0.08498804553103051,-0.04475500369420692,0.09366590341353324,0.275779964249292,0.2305005008483817,0.045279463400910325,0.4558655651935818,0.011231668322801544,1
OPP Liquidating Co.,CFO,risk_constraint,1,0.2787021994590759,0.12912686364208095,0.08005986509499428,-0.042238278874535455,0.08829719922035996,0.2552456490828997,0.21290304177733452,0.04234260730556519,0.4558655651935818,0.010503174849222717,1
OPP Liquidating Co.,CEO,risk_constraint,1,0.2652279734611511,0.2252444687578198,0.08451960131316572,-0.028689552978005156,0.12008405777015416,0.40115857486313455,0.360122947170742,0.04103562769239255,0.4558655651935818,0.010178975743993846,1
OPP Liquidating Co.,CEO,risk_uncertainty,1,0.2708814144134521,0.2600958991379287,0.08611960810972735,-0.02887913121098468,0.12419667489396277,0.4415330509306341,0.4013864094854749,0.040146641445159226,0.4558655651935818,0.009958460792567632,1
OPP Liquidating Co.,Analyst,risk_external,1,0.2366600632667541,0.0583265627141364,0.116456437010124,-0.043400474364200484,0.08423925147010616,0.21562177683016606,0.25516922988557333,-0.03954745305540727,0.4558655651935818,-0.009809830823237381,1
OPP Liquidating Co.,IR,risk_uncertainty,1,0.3044465184211731,0.03315617186058499,0.08155989730782981,-0.04147707615764824,0.10279996675674445,0.176038959767511,0.1394345613157761,0.03660439845173488,0.4558655651935818,0.009079799796330869,1
Old ANR LLC,Analyst,risk_external,2,0.2528383135795593,-0.06551987114023093,-0.04517334520229707,-0.1074528357132181,-0.02594043705386798,-0.24408648910961409,-0.27037187594500295,0.026285386835388863,0.6730554037910225,0.005784147402278369,2
Old ANR LLC,Analyst,risk_legal,2,0.2874473631381988,0.036051973523094125,-0.05274965843364762,-0.12292048186106425,-0.029878097365169488,-0.16949626413678726,-0.15046110976681304,-0.019035154369974217,0.6730554037910225,-0.004188720500503346,2
Old ANR LLC,Operator,risk_uncertainty,2,0.2025568187236786,0.13462191250339353,0.012040323507428289,-0.012699195063540789,-0.021827654019278084,0.11213538692800296,0.1271844921800166,-0.01504910525201364,0.6730554037910225,-0.0033115831087125298,2
Old ANR LLC,Operator,risk_external,2,0.3708494901657104,0.0986435064890304,0.023327648631733915,-0.015017287081760401,-0.04257864339724731,0.0643752246417566,0.05222802396301348,0.012147200678743121,0.6730554037910225,0.0026730137049499744,2
Old ANR LLC,Operator,risk_legal,2,0.2176748663187027,0.11256701859744815,0.013054748539240602,-0.013287444485882784,-0.023535224575479363,0.08879909807532661,0.09963407133920825,-0.010834973263881637,0.6730554037910225,-0.0023842556645831993,2
Old ANR LLC,Analyst,risk_uncertainty,2,0.2217695116996765,-0.024649457950756116,-0.041499352764291154,-0.09402455859797508,-0.023607486819962508,-0.18378085613298484,-0.19379152700551255,0.010010670872527716,0.6730554037910225,0.0022028664171850035,2
Old ANR LLC,Operator,risk_constraint,2,0.2089188396930694,0.11999317558908842,0.012290975554144604,-0.013008815049188709,-0.022609522678867004,0.0966658134151773,0.10417670186909583,-0.007510888453918535,0.6730554037910225,-0.0016527847283208067,2
Old ANR LLC,Analyst,risk_constraint,2,0.2379448264837265,0.01022015181553983,-0.044051066025396574,-0.10179199880019678,-0.024884933879605522,-0.16050784688965905,-0.15576822657391476,-0.004739620315744292,0.6730554037910225,-0.0010429621108025272,2
Old API Wind-down Ltd.,CEO,risk_external,1,0.1425916850566864,0.020893414732682872,0.040441599605621575,-0.013990114434679918,0.06595329345690101,0.11329819336052555,0.21358401418177855,-0.10028582082125301,0.4019425806892318,-0.024107181216334435,1
Old API Wind-down Ltd.,CEO,risk_constraint,1,0.2878824770450592,0.24448377281062905,0.09173886097824797,-0.0311400772280656,0.1303410630234958,0.4354236195843072,0.360122947170742,0.0753006724135652,0.4019425806892318,0.01810113274957558,1
Old API Wind-down Ltd.,CEO,risk_uncertainty,1,0.2850206196308136,0.2736721324947592,0.09061479584691054,-0.030386536078813607,0.13067937241472877,0.46457976467758494,0.4013864094854749,0.06319335519211006,0.4019425806892318,0.015190718416710982,1
Old API Wind-down Ltd.,CEO,risk_legal,1,0.2845052182674408,0.26648343293978544,0.08955014676825697,-0.030624140106948642,0.12842734686560292,0.4538367864666967,0.3937619059121222,0.060074880554574495,0.4019425806892318,0.014441084693917732,1
Old API Wind-down Ltd.,Analyst,risk_external,1,0.336089164018631,0.08283157467332666,0.16538382530221887,-0.06163451892022401,0.11963108271559587,0.3062119637709174,0.25516922988557333,0.05104273388534408,0.4019425806892318,0.012269894442448956,1
Old API Wind-down Ltd.,Analyst,risk_constraint,1,0.2123041898012161,-0.037683230622935084,0.10825248537202109,-0.039191369941968625,0.0770324850662806,0.108410369873398,0.1179155644337419,-0.009505194560343905,0.4019425806892318,-0.00228490374697283,1
Old API Wind-down Ltd.,Analyst,risk_legal,1,0.2287179082632064,-0.08606276273756246,0.11560074908710644,-0.04220467880025804,0.08248023668391458,0.06981354423320052,0.077886461808944,-0.00807291757574348,0.4019425806892318,-0.0019406062128150385,1
Old API Wind-down Ltd.,Analyst,risk_uncertainty,1,0.2228887230157852,-0.008097460079085244,0.1148753200051955,-0.04077763770185162,0.082317302538632,0.14831752476289062,0.1556111555302303,-0.007293630767339687,0.4019425806892318,-0.0017532775540291315,1
OneSoft Solutions,CFO,risk_uncertainty,1,0.31109619140625,0.1770550332290959,0.08835442798986903,-0.046551423196538516,0.09921140851273016,0.31806944653515656,0.2477751670460218,0.07029427948913478,0.3263826997072988,0.015454691728100609,1
OneSoft Solutions,CFO,risk_legal,1,0.3133544921875,0.1505172081332064,0.09016120287467447,-0.04747920654625352,0.0993672753307854,0.2925664797924128,0.2305005008483817,0.0620659789440311,0.3263826997072988,0.013645641983300318,1
OneSoft Solutions,CFO,risk_constraint,1,0.2913818359375,0.13500152732883466,0.08370221161355937,-0.04415992148317963,0.09231430561690115,0.26685812307611556,0.21290304177733452,0.053955081298781044,0.3263826997072988,0.01186240409173203,1
OneSoft Solutions,CEO,risk_external,1,0.2959668934345245,0.04336689793106072,0.0839416028784593,-0.02903823393614881,0.13689431728403026,0.2351645841574015,0.21358401418177855,0.021580569975622937,0.3263826997072988,0.004744640086132582,1
OneSoft Solutions,CEO,risk_legal,1,0.2338450402021408,0.21903228864656696,0.07360447656691421,-0.025171078822651415,0.10555904131997468,0.3730247277108044,0.3937619059121222,-0.020737178201317763,0.3263826997072988,-0.004559214472944285,1
OneSoft Solutions,CEO,risk_constraint,1,0.2264961749315261,0.1923515454737751,0.07217702625539091,-0.0244999572451408,0.10254793037198315,0.3425765448560083,0.360122947170742,-0.0175464023147337,0.3263826997072988,-0.003857699953427292,1
OneSoft Solutions,CFO,risk_external,1,0.08416748046875,-0.050730096306914135,0.027775287904530353,-0.01267067317781763,0.028586886187274927,-0.007038595392926488,-0.023273979587435645,0.016235384194509157,0.3263826997072988,0.00356946339925426,1
OneSoft Solutions,President,risk_external,1,0.2991767525672912,-0.24837438819012983,0.13461743692344044,-0.05273769208077546,0.10423542471468573,-0.0622592186327791,-0.057484831101489955,-0.004774387531289143,0.3263826997072988,-0.0010496826772079801,1
OneSoft Solutions,CEO,risk_uncertainty,1,0.243691861629486,0.23398893571329946,0.07747540623451143,-0.025980406453081334,0.11173051122254782,0.39721444671727746,0.4013864094854749,-0.004171962768197424,0.3263826997072988,-0.0009172353561653677,1
OneSoft Solutions,President,risk_uncertainty,1,0.247039183974266,-0.13091080716992243,0.12512594533887514,-0.04544953019624374,0.08946418619910929,0.03822979417181826,0.037398354345902704,0.0008314398259155545,0.3263826997072988,0.00018279789327631802,1
OpSens,Operator,risk_external,1,0.1018738970160484,0.009451754726450946,-0.017649619765622206,-0.0017801279551332213,0.04058001212602841,0.030602019131723925,0.09037944832587826,-0.05977742919415433,0.5840299384709213,-0.014522267044234686,1
OpSens,CEO,risk_legal,1,0.2147987782955169,0.20119249896377697,0.06760952308412244,-0.023120939297288482,0.09696144546823265,0.34264252821884356,0.3937619059121222,-0.05111937769327862,0.5840299384709213,-0.012418888935248533,1
OpSens,CEO,risk_external,1,0.3326138854026794,0.04873664162678581,0.09433535743250196,-0.03263378448397679,0.15384474335289644,0.26428295792820744,0.21358401418177855,0.05069894374642889,0.5840299384709213,0.012316749145483025,1
OpSens,CFO,risk_uncertainty,1,0.2917755544185638,0.16605902582572993,0.08286717396168415,-0.04366034585877074,0.09304988142926812,0.29831573535791145,0.2477751670460218,0.05054056831188966,0.5840299384709213,0.012278273580631363,1
OpSens,Analyst,risk_external,1,0.3309819400310516,0.0815728628480411,0.16287064627067382,-0.06069791837729536,0.1178131641370864,0.301558754878506,0.25516922988557333,0.04638952499293264,0.5840299384709213,0.011269823394620768,1
OpSens,Operator,risk_legal,1,0.3684307038784027,0.016827987464800888,-0.06085765238760879,-0.009704730874783173,0.13820412159269585,0.08446972579510478,0.05599546784057571,0.02847425795452907,0.5840299384709213,0.006917506883058335,1
OpSens,CFO,risk_constraint,1,0.2625280916690826,0.1216331595551225,0.0754136983614271,-0.03978703709493533,0.08317298986529773,0.24043281068691197,0.21290304177733452,0.02752976890957745,0.5840299384709213,0.0066880536878298775,1
OpSens,CEO,risk_constraint,1,0.2206466197967529,0.18738381932631215,0.07031296168709292,-0.023867214326862538,0.0998994981287051,0.33372906481524767,0.360122947170742,-0.026393882355494336,0.5840299384709213,-0.006412102578979522,1
OpSens,CEO,risk_uncertainty,1,0.2319407314062118,0.22270569286724612,0.07373944401699987,-0.024727598347622583,0.1063427244556454,0.37806026299226886,0.4013864094854749,-0.023326146493206024,0.5840299384709213,-0.005666829990079311,1
OpSens,CFO,risk_legal,1,0.2700656056404114,0.12972375372705694,0.07770573094272776,-0.040920111218854395,0.08564001494189069,0.252149388392821,0.2305005008483817,0.021648887544439277,0.5840299384709213,0.005259358429580939,1
Orbital Infrastructure Group,Operator,risk_legal,2,0.3276567161083221,0.16944234435289626,0.019650757610778734,-0.020001024920082433,-0.03542657233556263,0.13366550470802993,0.09963407133920825,0.03403143336882168,0.1979193574843678,0.0054023976661616195,2
Orbital Infrastructure Group,Operator,risk_external,2,0.1144479066133499,0.030442384627858882,0.007199148503401607,-0.004634486806901629,-0.013140200357492254,0.0198668459668666,0.05222802396301348,-0.03236117799614688,0.1979193574843678,-0.0051372491597957625,2
Orbital Infrastructure Group,Operator,risk_uncertainty,2,0.2824879586696625,0.18774519413818186,0.016791567081114348,-0.017710436572077413,-0.030441085446079423,0.15638523920113936,0.1271844921800166,0.02920074702112277,0.1979193574843678,0.0046355393217618,2
Orbital Infrastructure Group,Operator,risk_constraint,2,0.2754074335098266,0.15818110313189293,0.016202588707040756,-0.017148881216096104,-0.029805022002884252,0.1274297886199533,0.10417670186909583,0.023253086750857466,0.1979193574843678,0.0036913643992726028,2
Orbital Infrastructure Group,President,risk_external,2,0.2392930835485458,0.0637409535547118,-0.03909349195705909,-0.0977527353034584,-0.024030484314584124,-0.09713575802038983,-0.11213118844596738,0.01499543042557755,0.1979193574843678,0.0023804838737250655,2
Orbital Infrastructure Group,Analyst,risk_legal,2,0.2349571585655212,0.02946859267445454,-0.043117145781270884,-0.10047421146004715,-0.024422116048040076,-0.13854488061490355,-0.15046110976681304,0.011916229151909485,0.1979193574843678,0.001891669030276636,2
Orbital Infrastructure Group,President,risk_uncertainty,2,0.2574745416641235,-0.002632285655101004,-0.0473496383500691,-0.10977497430647057,-0.026875870918119844,-0.18663276922976052,-0.17517413549323504,-0.011458633736525475,0.1979193574843678,-0.001819027000265003,2
Orbital Infrastructure Group,CTO,risk_external,2,0.256096214056015,-0.06690578230045173,0.0293887263668024,-0.00760033640076836,-0.024262161364185606,-0.0693795536986033,-0.07961314565172223,0.010233591953118931,0.1979193574843678,0.0016245549426263937,2
Orbital Infrastructure Group,IR,risk_external,2,0.2511094510555267,0.02527759692480405,-0.019280709725388534,-0.07988263936967051,-0.02232321124933648,-0.09620896341959147,-0.10611859866810765,0.00990963524851618,0.1979193574843678,0.001573127695177959,2
Orbital Infrastructure Group,Analyst,risk_external,2,0.2894620299339294,-0.07501044692458346,-0.0517167197330182,-0.12301741578385411,-0.029697918249336833,-0.27944250069079263,-0.27037187594500295,-0.00907062474578968,0.1979193574843678,-0.0014399370554334869,2
Overseas Shipholding Group,SVP,risk_external,1,0.3523269593715668,0.06067006504680553,0.8444909475862173,0.0,-0.0,0.9051610126330228,0.724840879567473,0.18032013306554984,0.5745814410529951,0.044077022118075494,1
Overseas Shipholding Group,SVP,risk_uncertainty,1,0.2016244679689407,0.028283064628232598,0.5047004544433853,0.0,-0.0,0.5329835190716179,0.6308742970640113,-0.09789077799239343,0.5745814410529951,-0.02392818768139359,1
Overseas Shipholding Group,Analyst,risk_external,1,0.3751112520694732,0.09244884695204043,0.18458593856276584,-0.06879067830221157,0.13352101176753872,0.3417651189801334,0.25516922988557333,0.08659588909456006,0.5745814410529951,0.02116729204923459,1
Overseas Shipholding Group,Head,risk_external,1,0.3647111058235168,0.052693317646176116,-0.3356780900548559,-0.04314015858462208,0.012412745085252166,-0.31371218590804967,-0.22772766694349314,-0.08598451896455653,0.5745814410529951,-0.021017850196656206,1
Overseas Shipholding Group,SVP,risk_constraint,1,0.2011150568723678,0.026876535032113593,0.4913328339102511,0.0,-0.0,0.5182093689423647,0.5834351566404573,-0.06522578769809262,0.5745814410529951,-0.01594363556726426,1
Overseas Shipholding Group,CFO,risk_uncertainty,1,0.2019714713096618,0.11494858038092694,0.05736191670226569,-0.030222354674492854,0.06441054150307239,0.20649868391177217,0.2477751670460218,-0.041276483134249614,0.5745814410529951,-0.010089524830836962,1
Overseas Shipholding Group,IR,risk_external,1,0.3565379381179809,-0.3187745312609933,0.075398874182213,-0.04894288880866166,0.10996499983514102,-0.18235354605230097,-0.1416600836626243,-0.040693462389676666,0.5745814410529951,-0.00994701263423994,1
Overseas Shipholding Group,CFO,risk_constraint,1,0.1949866265058517,0.09034019674662656,0.056011768273392305,-0.029550895267937752,0.061774801344620114,0.17857587109670126,0.21290304177733452,-0.03432717068063326,0.5745814410529951,-0.00839085151291013,1
Overseas Shipholding Group,CEO,risk_legal,1,0.2658304870128631,0.24899163955809167,0.08367213533883859,-0.028613992138899057,0.11999746215888703,0.42404724491691825,0.3937619059121222,0.030285339004796075,0.5745814410529951,0.007402875843500812,1
Overseas Shipholding Group,Head,risk_constraint,1,0.2001004666090011,0.03591425270158559,-0.15089831072774926,-0.028580765606738976,0.007828564189688206,-0.13573625944321444,-0.16162705037048702,0.02589079092727259,0.5745814410529951,0.006328683020331501,1
P&F Industries,CEO,risk_external,1,0.1287820190191269,0.01886993713840469,0.03652492673401402,-0.012635205078686507,0.05956587362695173,0.10232553242068393,0.21358401418177855,-0.11125848176109462,0.5159375645857952,-0.027786360122257683,1
P&F Industries,CEO,risk_constraint,1,0.2907598316669464,0.2469273620172169,0.09265578109909685,-0.031451318975245904,0.13164380803236844,0.4397756321734363,0.360122947170742,0.07965268500269429,0.5159375645857952,0.019892938993560486,1
P&F Industries,CEO,risk_legal,1,0.2957191169261932,0.276986994981358,0.09307980529913025,-0.031831204096010306,0.1334893673850632,0.4717249635695411,0.3937619059121222,0.0779630576574189,0.5159375645857952,0.01947096133266584,1
P&F Industries,CEO,risk_uncertainty,1,0.2847390472888946,0.2734017713420667,0.09052527734010155,-0.030356517169523464,0.13055027404641076,0.46412080555905555,0.4013864094854749,0.06273439607358067,0.5159375645857952,0.015667664107586424,1
P&F Industries,CFO,risk_legal,1,0.3040787875652313,0.14606170103814056,0.0874923128248918,-0.046073759659092856,0.09642587344229261,0.28390612764623213,0.2305005008483817,0.053405626797850436,0.5159375645857952,0.013337841351695322,1
P&F Industries,CFO,risk_constraint,1,0.2863483726978302,0.1326694491369232,0.08225630128809117,-0.04339708278138778,0.09071962603667508,0.26224829368030167,0.21290304177733452,0.04934525190296715,0.5159375645857952,0.01232377898741764,1
P&F Industries,CFO,risk_uncertainty,1,0.2796142697334289,0.15913764033945363,0.07941324755030649,-0.04184057073573809,0.08917153699347607,0.2858818541474981,0.2477751670460218,0.03810668710147633,0.5159375645857952,0.009516992449541723,1
P&F Industries,IR,risk_external,1,0.3391825258731842,-0.30325735114720237,0.07172863770995054,-0.04656046629225476,0.10461216721735003,-0.17347701251215655,-0.1416600836626243,-0.031816928849532244,0.5159375645857952,-0.007946150522669641,1
