company_id,role,z_label,C_prob
Electroglas,Operator,1,-3.4568452090675746e-05
Electroglas,Operator,2,0.00034561262075398914
Electroglas,Operator,3,-0.00020402887044757703
Empresas ICA SAB de CV,Analyst,1,0.00447013164966955
Empresas ICA SAB de CV,Analyst,2,-0.001695423489069368
Empresas ICA SAB de CV,Analyst,3,-0.001462178031518488
Empresas ICA SAB de CV,CEO,1,0.013818963446302538
Empresas ICA SAB de CV,CEO,2,0.002694612213654987
Empresas ICA SAB de CV,CEO,3,-0.015817446735088676
Empresas ICA SAB de CV,CFO,1,0.00603397017731643
Empresas ICA SAB de CV,CFO,2,-0.0033432882041953644
Empresas ICA SAB de CV,CFO,3,-0.000472214573340423
Empresas ICA SAB de CV,COO,1,0.00031041704691909047
Empresas ICA SAB de CV,COO,2,0.00025058277808075614
Empresas ICA SAB de CV,COO,3,-0.0006258644857536451
Empresas ICA SAB de CV,CTO,1,0.002893937251248765
Empresas ICA SAB de CV,CTO,2,2.837387245564608e-05
Empresas ICA SAB de CV,CTO,3,-0.002549524400854582
Empresas ICA SAB de CV,Head,1,-0.0032470837021369055
Empresas ICA SAB de CV,Head,2,0.0010087630401238018
Empresas ICA SAB de CV,Head,3,0.0013792708285540242
Empresas ICA SAB de CV,IR,1,-0.0035040035732958417
Empresas ICA SAB de CV,IR,2,0.0007465527833799278
Empresas ICA SAB de CV,IR,3,0.0019753042173130905
Empresas ICA SAB de CV,Operator,1,-0.0007269012811623962
Empresas ICA SAB de CV,Operator,2,0.001887367676095286
Empresas ICA SAB de CV,Operator,3,-0.0020565640996847226
Encore Wire Corp. (Delaware),Analyst,1,0.00012073705547445478
Encore Wire Corp. (Delaware),Analyst,2,-4.3878462979120606e-05
Encore Wire Corp. (Delaware),Analyst,3,-2.2558292707785673e-05
Encore Wire Corp. (Delaware),CEO,1,0.005806845823541625
Encore Wire Corp. (Delaware),CEO,2,0.0013063525195111964
Encore Wire Corp. (Delaware),CEO,3,-0.0038372607873701017
Encore Wire Corp. (Delaware),CFO,1,0.006861404758643322
Encore Wire Corp. (Delaware),CFO,2,-0.003248969693204867
Encore Wire Corp. (Delaware),CFO,3,-0.0006734689316610905
Encore Wire Corp. (Delaware),CIO,1,-0.0006940899951170011
Encore Wire Corp. (Delaware),CIO,2,0.00013795721046421135
Encore Wire Corp. (Delaware),CIO,3,0.00022174922923315875
Encore Wire Corp. (Delaware),IR,1,0.005824091551279987
Encore Wire Corp. (Delaware),IR,2,-0.0015474044346633752
Encore Wire Corp. (Delaware),IR,3,-0.0015466805444264353
Encore Wire Corp. (Delaware),Operator,1,-0.00031409780057747156
Encore Wire Corp. (Delaware),Operator,2,0.0007849602150192465
Encore Wire Corp. (Delaware),Operator,3,-0.00048168745391904315
Encore Wire Corp. (Delaware),President,1,0.0009945510760234852
Encore Wire Corp. (Delaware),President,2,-0.000630366089264985
Encore Wire Corp. (Delaware),President,3,3.081283223227687e-05
Energy Conversion Devices,Analyst,1,0.0015988313248076315
Energy Conversion Devices,Analyst,2,-0.0008360939704281944
Energy Conversion Devices,Analyst,3,-0.0002743266809273117
Energy Conversion Devices,CEO,1,0.0018795812200515557
Energy Conversion Devices,CEO,2,0.0003184063953561942
Energy Conversion Devices,CEO,3,-0.0010871018469005517
Energy Conversion Devices,CFO,1,0.017506837182342177
Energy Conversion Devices,CFO,2,-0.010981728319570314
Energy Conversion Devices,CFO,3,-0.0019305197334648378
Energy Conversion Devices,IR,1,0.010952761257885201
Energy Conversion Devices,IR,2,-0.003769320669744776
Energy Conversion Devices,IR,3,-0.0030299067432615623
Energy Conversion Devices,Operator,1,-0.00016762232417702895
Energy Conversion Devices,Operator,2,0.000458492577669019
Energy Conversion Devices,Operator,3,-0.0001891287427570922
Essential Energy Services Ltd.,Analyst,1,0.00356612211190119
Essential Energy Services Ltd.,Analyst,2,-0.0007008124295295427
Essential Energy Services Ltd.,Analyst,3,-0.0015687298869104212
Essential Energy Services Ltd.,CEO,1,-0.007791970400844591
Essential Energy Services Ltd.,CEO,2,-0.0008784306324239742
Essential Energy Services Ltd.,CEO,3,0.012679495958965236
Essential Energy Services Ltd.,CFO,1,-0.0007309459196018324
Essential Energy Services Ltd.,CFO,2,0.00015845003497983666
Essential Energy Services Ltd.,CFO,3,0.0002646995534723959
Essential Energy Services Ltd.,COO,1,9.599639082106572e-07
Essential Energy Services Ltd.,COO,2,-2.1401274189849313e-05
Essential Energy Services Ltd.,COO,3,8.102149575673744e-05
Essential Energy Services Ltd.,CTO,1,-0.006846665416845326
Essential Energy Services Ltd.,CTO,2,-4.452359967051234e-06
Essential Energy Services Ltd.,CTO,3,0.008194855553526358
Essential Energy Services Ltd.,IR,1,0.004668643023583276
Essential Energy Services Ltd.,IR,2,-0.0006543712289068776
Essential Energy Services Ltd.,IR,3,-0.0030639040383897784
Essential Energy Services Ltd.,President,1,-0.0005251002005227425
Essential Energy Services Ltd.,President,2,0.00018240654803574333
Essential Energy Services Ltd.,President,3,-7.314437958384941e-05
Exide Technologies LLC,Analyst,1,-0.005412565580272864
Exide Technologies LLC,Analyst,2,0.007965930492770962
Exide Technologies LLC,Analyst,3,0.003297292648309067
Exide Technologies LLC,Operator,1,0.0007427273180670708
Exide Technologies LLC,Operator,2,-0.006826444568651826
Exide Technologies LLC,Operator,3,0.003972006418300374
FLYHT Aerospace Solutions Ltd.,Analyst,1,0.004074238196357474
FLYHT Aerospace Solutions Ltd.,Analyst,2,-0.0022235710427107687
FLYHT Aerospace Solutions Ltd.,Analyst,3,-0.0013187134121800744
FLYHT Aerospace Solutions Ltd.,CEO,1,-0.005013312369027988
FLYHT Aerospace Solutions Ltd.,CEO,2,-0.0015870057866221024
FLYHT Aerospace Solutions Ltd.,CEO,3,0.006241918756597449
FLYHT Aerospace Solutions Ltd.,CFO,1,-0.01619370944399228
FLYHT Aerospace Solutions Ltd.,CFO,2,0.010969716288673532
FLYHT Aerospace Solutions Ltd.,CFO,3,0.0029636150068176863
FLYHT Aerospace Solutions Ltd.,IR,1,-0.007525058980512615
FLYHT Aerospace Solutions Ltd.,IR,2,0.0027529963031143754
FLYHT Aerospace Solutions Ltd.,IR,3,0.003882304837682384
FLYHT Aerospace Solutions Ltd.,Operator,1,-0.001748125046960665
FLYHT Aerospace Solutions Ltd.,Operator,2,0.006020542221525912
FLYHT Aerospace Solutions Ltd.,Operator,3,-0.004847754128782383
FLYHT Aerospace Solutions Ltd.,President,1,-0.003238007859060921
FLYHT Aerospace Solutions Ltd.,President,2,0.003108438036376905
FLYHT Aerospace Solutions Ltd.,President,3,-0.0003850873139145273
Fleetwood Enterprises,Analyst,1,-0.003404374669428276
Fleetwood Enterprises,Analyst,2,0.004898217372035871
Fleetwood Enterprises,Analyst,3,0.0020246793002232006
Fleetwood Enterprises,Operator,1,0.0007775746535035434
Fleetwood Enterprises,Operator,2,-0.006963543859970903
Fleetwood Enterprises,Operator,3,0.004026159450474482
Foundation HealthCare,Analyst,1,0.0022662074631219923
Foundation HealthCare,Analyst,2,-0.0009190621069504842
Foundation HealthCare,Analyst,3,-0.0007262587471692124
Foundation HealthCare,CEO,1,0.01424282310781201
Foundation HealthCare,CEO,2,0.0035775026889502855
Foundation HealthCare,CEO,3,-0.01893715482636021
Foundation HealthCare,CFO,1,0.01219711210004133
Foundation HealthCare,CFO,2,-0.005476477314164608
Foundation HealthCare,CFO,3,-0.0030945673422005503
Foundation HealthCare,CTO,1,-0.011610256961268276
Foundation HealthCare,CTO,2,-2.742395092311667e-05
Foundation HealthCare,CTO,3,0.010997985789206945
Foundation HealthCare,IR,1,0.02450376551315752
Foundation HealthCare,IR,2,-0.006591769633878688
Foundation HealthCare,IR,3,-0.012993820058828976
Foundation HealthCare,Operator,1,-0.0033855353790092704
Foundation HealthCare,Operator,2,0.00820598445959278
Foundation HealthCare,Operator,3,-0.009414457767949282
Foundation HealthCare,President,1,-0.0005368509359653397
Foundation HealthCare,President,2,0.0004811182266066358
Foundation HealthCare,President,3,-0.000232686187822689
Fraser Papers,Analyst,1,0.0010008286842937688
Fraser Papers,Analyst,2,-0.0013088730149165995
Fraser Papers,Analyst,3,-0.0006148722613493066
Fraser Papers,Operator,1,0.00010633001276368688
Fraser Papers,Operator,2,-0.0009635774000982054
Fraser Papers,Operator,3,0.0005546264004839113
Frozen Food Express Industries,Analyst,1,-0.00338690971900428
Frozen Food Express Industries,Analyst,2,0.0018507742767031573
Frozen Food Express Industries,Analyst,3,0.0005823527294778967
Frozen Food Express Industries,CEO,1,0.019523529568287724
Frozen Food Express Industries,CEO,2,0.005723416145701871
Frozen Food Express Industries,CEO,3,-0.011914355867073016
Frozen Food Express Industries,CFO,1,-0.00010211794065199417
Frozen Food Express Industries,CFO,2,0.0002466086919288029
Frozen Food Express Industries,CFO,3,-8.205182394023449e-05
Frozen Food Express Industries,IR,1,-0.008815109065969308
Frozen Food Express Industries,IR,2,0.003625133484665056
Frozen Food Express Industries,IR,3,0.0021379065294321598
Frozen Food Express Industries,Operator,1,-0.001210027254496955
Frozen Food Express Industries,Operator,2,0.004222190608482765
Frozen Food Express Industries,Operator,3,-0.001650945449631595
GSE Systems,Analyst,1,0.003055800646656889
GSE Systems,Analyst,2,-0.0013181259088445836
GSE Systems,Analyst,3,-0.0012406780585813844
GSE Systems,CEO,1,-0.008174867120639582
GSE Systems,CEO,2,-0.002058214280087795
GSE Systems,CEO,3,0.012205137335802151
GSE Systems,CFO,1,-0.0071777097140790095
GSE Systems,CFO,2,0.004176049065040188
GSE Systems,CFO,3,0.0011958040377193372
GSE Systems,CTO,1,-0.0005852381045329071
GSE Systems,CTO,2,1.5609650383731116e-05
GSE Systems,CTO,3,0.0006144650410950333
GSE Systems,IR,1,-0.005300854067097401
GSE Systems,IR,2,0.00159581058381194
GSE Systems,IR,3,0.0032512770168691687
GSE Systems,Operator,1,0.00018730440179077503
GSE Systems,Operator,2,-0.0004986087320516416
GSE Systems,Operator,3,0.0005887860847124536
GSE Systems,President,1,-0.003969270171876624
GSE Systems,President,2,0.0032284161649627965
GSE Systems,President,3,-0.0008011481891094172
GTT Communications,Analyst,1,0.003638377205392422
GTT Communications,Analyst,2,-0.001664180280333864
GTT Communications,Analyst,3,-0.001404034885230648
GTT Communications,CEO,1,0.012745720644362439
GTT Communications,CEO,2,0.0034083232270871316
GTT Communications,CEO,3,-0.019143931631032538
GTT Communications,CFO,1,-0.012382449794271246
GTT Communications,CFO,2,0.0070920674293877065
GTT Communications,CFO,3,0.0025788422695718948
GTT Communications,CTO,1,0.000683609346875726
GTT Communications,CTO,2,-8.53165214768296e-06
GTT Communications,CTO,3,-0.0007321460100863659
GTT Communications,Chair,1,-0.00028576064291966654
GTT Communications,Chair,2,0.00044129143591923724
GTT Communications,Chair,3,-0.00036798187294356647
GTT Communications,IR,1,-0.004050581593529691
GTT Communications,IR,2,0.001403260218766312
GTT Communications,IR,3,0.0022552059045294857
GTT Communications,Operator,1,0.0011446025260939772
GTT Communications,Operator,2,-0.00305484611432028
GTT Communications,Operator,3,0.003456143360212183
GTT Communications,President,1,-1.8417065174661522e-06
GTT Communications,President,2,0.00020581903338765656
GTT Communications,President,3,-0.0003149229338196922
GeoPharma,Analyst,1,-0.004591572264665875
GeoPharma,Analyst,2,0.006581801616335118
GeoPharma,Analyst,3,0.0028455303908347675
GeoPharma,Operator,1,7.986982599966688e-05
GeoPharma,Operator,2,-0.0006473879283290212
GeoPharma,Operator,3,0.0003567997731645879
Geokinetics,Analyst,1,-0.0033627063541788018
Geokinetics,Analyst,2,0.007535948885463564
Geokinetics,Analyst,3,0.0038559285448362675
Geokinetics,Operator,1,0.0003543899838694361
Geokinetics,Operator,2,-0.004742413286926905
Geokinetics,Operator,3,0.00338900047002115
Geokinetics,President,1,-0.000378930737663938
Geokinetics,President,2,0.001296243456278121
Geokinetics,President,3,4.770279368763661e-06
Greenhill & Co.,Analyst,1,0.010687796991430482
Greenhill & Co.,Analyst,2,-0.005594022916323826
Greenhill & Co.,Analyst,3,-0.003530480288574089
Greenhill & Co.,CEO,1,0.03250576770826778
Greenhill & Co.,CEO,2,0.009930839119164613
Greenhill & Co.,CEO,3,-0.04086278097810722
Greenhill & Co.,CTO,1,0.010673020280253732
Greenhill & Co.,CTO,2,3.6257168023266784e-05
Greenhill & Co.,CTO,3,-0.009811880178814618
Guaranty Financial Group,Analyst,1,-0.006853037851755046
Guaranty Financial Group,Analyst,2,0.010228771696450496
Guaranty Financial Group,Analyst,3,0.004267827098500418
Guaranty Financial Group,Operator,1,0.0006050678713062723
Guaranty Financial Group,Operator,2,-0.005557524095574579
Guaranty Financial Group,Operator,3,0.003220873457120987
HNI HoldCo,Analyst,1,0.0006874694817409171
HNI HoldCo,Analyst,2,-0.0004015055947814289
HNI HoldCo,Analyst,3,-0.00016637030679322393
HNI HoldCo,CEO,1,-0.043701839035213505
HNI HoldCo,CEO,2,-0.01403561120764709
HNI HoldCo,CEO,3,0.043523393952068584
HNI HoldCo,CFO,1,0.026648206837905114
HNI HoldCo,CFO,2,-0.018074943617996695
HNI HoldCo,CFO,3,-0.004357238134275104
HNI HoldCo,IR,1,-0.0658005391709381
HNI HoldCo,IR,2,0.02555488983278677
HNI HoldCo,IR,3,0.026647044061372277
HNI HoldCo,Operator,1,0.0009354944946416057
HNI HoldCo,Operator,2,-0.0033336276715031756
HNI HoldCo,Operator,3,0.0020950303702992985
Hamilton Thorne Ltd.,Analyst,1,0.004975369261945662
Hamilton Thorne Ltd.,Analyst,2,-0.00203345092232584
Hamilton Thorne Ltd.,Analyst,3,-0.0013788873237111459
Hamilton Thorne Ltd.,CEO,1,-0.00702415784334317
Hamilton Thorne Ltd.,CEO,2,-0.0015850131172991336
Hamilton Thorne Ltd.,CEO,3,0.007677733297038325
Hamilton Thorne Ltd.,CFO,1,0.006758145235363673
Hamilton Thorne Ltd.,CFO,2,-0.003080109790090508
Hamilton Thorne Ltd.,CFO,3,-0.001463919654433553
Hamilton Thorne Ltd.,IR,1,0.011188992644548649
Hamilton Thorne Ltd.,IR,2,-0.0029885291607523374
Hamilton Thorne Ltd.,IR,3,-0.005138860331001266
Hawaiian Holdings,Analyst,1,0.007524112349626506
Hawaiian Holdings,Analyst,2,-0.0028841826352676197
Hawaiian Holdings,Analyst,3,-0.0027238199306588236
Hawaiian Holdings,CEO,1,-0.008689274222642424
Hawaiian Holdings,CEO,2,-0.0020819004390872486
Hawaiian Holdings,CEO,3,0.01241226957873267
Hawaiian Holdings,CFO,1,-0.0035153376783296922
Hawaiian Holdings,CFO,2,0.001532364552960545
Hawaiian Holdings,CFO,3,0.0009561349128660502
Hawaiian Holdings,CTO,1,0.0034967044863233343
Hawaiian Holdings,CTO,2,-2.869651165936238e-06
Hawaiian Holdings,CTO,3,-0.0035556768556177553
Hawaiian Holdings,IR,1,0.014108341451784592
Hawaiian Holdings,IR,2,-0.0038860064066879823
Hawaiian Holdings,IR,3,-0.0077132081740402415
Hawaiian Holdings,Operator,1,0.0005079368285668586
Hawaiian Holdings,Operator,2,-0.0013262871494697476
Hawaiian Holdings,Operator,3,0.0017534042962985578
Hawaiian Holdings,President,1,0.001039461895855407
Hawaiian Holdings,President,2,-0.0008833843117434965
Hawaiian Holdings,President,3,0.00045391266148714533
Haynes International,Analyst,1,-0.00186678532484462
Haynes International,Analyst,2,0.0008560190047749109
Haynes International,Analyst,3,0.0005714199155570095
Haynes International,CEO,1,0.006540578914181389
Haynes International,CEO,2,0.0017411869954047964
Haynes International,CEO,3,-0.007355851217267632
Haynes International,CFO,1,0.010156532177159778
Haynes International,CFO,2,-0.006087470664150097
Haynes International,CFO,3,-0.0014936664268446773
Haynes International,IR,1,0.004445050456290314
Haynes International,IR,2,-0.0015548203784371266
Haynes International,IR,3,-0.001906651825374594
Haynes International,Operator,1,0.0009498239134584485
Haynes International,Operator,2,-0.002795343834542222
Haynes International,Operator,3,0.002374417959473814
Haynes International,President,1,0.0007688001354202128
Haynes International,President,2,-0.0004860171268829506
Haynes International,President,3,-8.457398001727003e-05
Heritage-Crystal Clean,Analyst,1,0.0006591361872426453
Heritage-Crystal Clean,Analyst,2,-0.0002286189544382477
Heritage-Crystal Clean,Analyst,3,-0.00022520491097855939
Heritage-Crystal Clean,CEO,1,0.004958033123592479
Heritage-Crystal Clean,CEO,2,0.0009789751833704724
Heritage-Crystal Clean,CEO,3,-0.006893354238694226
Heritage-Crystal Clean,CFO,1,-0.0033250433992330604
Heritage-Crystal Clean,CFO,2,0.0013792013215878926
Heritage-Crystal Clean,CFO,3,0.000700783229763332
Heritage-Crystal Clean,COO,1,-6.481769355203351e-05
Heritage-Crystal Clean,COO,2,0.00033726720521726986
Heritage-Crystal Clean,COO,3,-0.0005843357493412679
Heritage-Crystal Clean,IR,1,0.004182208025942959
Heritage-Crystal Clean,IR,2,-0.0010267295503961042
Heritage-Crystal Clean,IR,3,-0.0022455400491975756
Heritage-Crystal Clean,Operator,1,0.0031286620147761533
Heritage-Crystal Clean,Operator,2,-0.0065692729743483235
Heritage-Crystal Clean,Operator,3,0.009497005061164854
Heritage-Crystal Clean,President,1,0.008611198144178243
Heritage-Crystal Clean,President,2,-0.005105373212643386
Heritage-Crystal Clean,President,3,0.0011396647966653538
Hersha Hospitality Trust,Analyst,1,0.008612694072393096
Hersha Hospitality Trust,Analyst,2,-0.002957475361234552
Hersha Hospitality Trust,Analyst,3,-0.002851709442437445
Hersha Hospitality Trust,CEO,1,-0.01017604366530197
Hersha Hospitality Trust,CEO,2,-0.0021588200750325415
Hersha Hospitality Trust,CEO,3,0.013310877642680454
Hersha Hospitality Trust,CFO,1,-0.004265473303253059
Hersha Hospitality Trust,CFO,2,0.0016909817211514812
Hersha Hospitality Trust,CFO,3,0.0010143882851623802
Hersha Hospitality Trust,COO,1,-7.767980601501058e-05
Hersha Hospitality Trust,COO,2,0.0001168108559224338
Hersha Hospitality Trust,COO,3,-0.0001327933716379218
Hersha Hospitality Trust,CTO,1,-0.0004200293223819248
Hersha Hospitality Trust,CTO,2,-3.92705154605771e-06
Hersha Hospitality Trust,CTO,3,0.0003996251022201416
Hersha Hospitality Trust,IR,1,-0.005822510745248137
Hersha Hospitality Trust,IR,2,0.0012654098346659072
Hersha Hospitality Trust,IR,3,0.0032185937895834937
Hersha Hospitality Trust,Operator,1,0.0017466100490225829
Hersha Hospitality Trust,Operator,2,-0.003876367076319084
Hersha Hospitality Trust,Operator,3,0.00518389604939536
Hibbett,Analyst,1,-0.002381018968397236
Hibbett,Analyst,2,0.001951375492460397
Hibbett,Analyst,3,0.0010432876089054098
Hibbett,CEO,1,-0.09025317680241723
Hibbett,CEO,2,-0.043758611057130276
Hibbett,CEO,3,0.1392387055587917
Hibbett,Operator,1,-0.0018538564548398022
Hibbett,Operator,2,0.009711650104408767
Hibbett,Operator,3,-0.006125102102148436
Hill International,Analyst,1,0.0027636066645902613
Hill International,Analyst,2,-0.0008471067832672957
Hill International,Analyst,3,-0.0012163259910773505
Hill International,CEO,1,-0.007233308160026254
Hill International,CEO,2,-0.0012411718223744018
Hill International,CEO,3,0.011526113598926514
Hill International,CFO,1,-0.0018705859151671132
Hill International,CFO,2,0.0007148907068997943
Hill International,CFO,3,0.00048191105362002304
Hill International,COO,1,6.0684436636028634e-05
Hill International,COO,2,8.309408685518637e-05
Hill International,COO,3,-0.0002720283670187597
Hill International,CTO,1,-0.0069610239375736535
Hill International,CTO,2,-1.184708709717425e-05
Hill International,CTO,3,0.008239436486074668
Hill International,IR,1,-0.006109085802501422
Hill International,IR,2,0.0012919148289787013
Hill International,IR,3,0.004089464997393376
Hill International,Operator,1,-0.0004318899130407131
Hill International,Operator,2,0.0009165320680406132
Hill International,Operator,3,-0.0017015193402249696
Hill International,President,1,-0.00084457222476598
Hill International,President,2,0.0004659174403555486
Hill International,President,3,-0.00012772152618543715
Hipcricket,Analyst,1,0.0023891410172724665
Hipcricket,Analyst,2,-0.0014702307087524342
Hipcricket,Analyst,3,-0.0005864932598589974
Hipcricket,CEO,1,0.03851195685575621
Hipcricket,CEO,2,0.014995200311047431
Hipcricket,CEO,3,-0.03665548232932174
Hipcricket,IR,1,-0.028408681291191784
Hipcricket,IR,2,0.011753572103463578
Hipcricket,IR,3,0.011000897265634907
Hipcricket,Operator,1,-0.00030075116303433834
Hipcricket,Operator,2,0.0011798050083316664
Hipcricket,Operator,3,-0.0006254412264226523
Holly Energy Partners LP,Analyst,1,0.0020033210811240057
Holly Energy Partners LP,Analyst,2,-0.0010204469856195213
Holly Energy Partners LP,Analyst,3,-0.0003656294296433489
Holly Energy Partners LP,CEO,1,0.00210137077530335
Holly Energy Partners LP,CEO,2,0.0007389297876196476
Holly Energy Partners LP,CEO,3,-0.0014231172232430694
Holly Energy Partners LP,CFO,1,0.0051477568124213835
Holly Energy Partners LP,CFO,2,-0.0033009454916060332
Holly Energy Partners LP,CFO,3,-0.0005495072405100912
Holly Energy Partners LP,IR,1,0.01810100962606796
Holly Energy Partners LP,IR,2,-0.006414588244597055
Holly Energy Partners LP,IR,3,-0.004915711006531537
Holly Energy Partners LP,Operator,1,-0.00016599014383072465
Holly Energy Partners LP,Operator,2,0.0005120140998973558
Holly Energy Partners LP,Operator,3,-0.0002153145435602983
HollySys Automation Technologies Ltd.,Analyst,1,-0.001923043819174383
HollySys Automation Technologies Ltd.,Analyst,2,0.0010933680161847054
HollySys Automation Technologies Ltd.,Analyst,3,0.0004022999938838912
HollySys Automation Technologies Ltd.,CEO,1,-0.02276986803279976
HollySys Automation Technologies Ltd.,CEO,2,-0.007324187754395722
HollySys Automation Technologies Ltd.,CEO,3,0.019169741802082793
HollySys Automation Technologies Ltd.,CFO,1,-0.0001079918180257712
HollySys Automation Technologies Ltd.,CFO,2,-0.00019839274466635227
HollySys Automation Technologies Ltd.,CFO,3,0.0002072294336086838
HollySys Automation Technologies Ltd.,IR,1,-0.019943865296641886
HollySys Automation Technologies Ltd.,IR,2,0.007180525581448263
HollySys Automation Technologies Ltd.,IR,3,0.007127941348941629
HollySys Automation Technologies Ltd.,Operator,1,0.0013639307722729988
HollySys Automation Technologies Ltd.,Operator,2,-0.004200582733946595
HollySys Automation Technologies Ltd.,Operator,3,0.0021489266035971976
Home Capital Group,Analyst,1,0.0019546086013620123
Home Capital Group,Analyst,2,-0.0016651176162177641
Home Capital Group,Analyst,3,-0.0013657938699749314
Home Capital Group,CEO,1,-0.011390573637936541
Home Capital Group,CEO,2,-0.0055341747755741875
Home Capital Group,CEO,3,0.031049072909237994
Home Capital Group,CFO,1,-0.00756193850300973
Home Capital Group,CFO,2,0.00774535936583059
Home Capital Group,CFO,3,0.003308901420626821
Home Capital Group,CTO,1,-0.0024795579787661396
Home Capital Group,CTO,2,-1.3967752353408018e-05
Home Capital Group,CTO,3,0.00495458314371938
Home Capital Group,Chair,1,0.0003346302184745896
Home Capital Group,Chair,2,0.0002706548090751909
Home Capital Group,Chair,3,-0.0010759176507690025
Home Capital Group,IR,1,-0.004132570653470043
Home Capital Group,IR,2,0.002282777284210532
Home Capital Group,IR,3,0.004763200971966548
Home Capital Group,Operator,1,-7.113338785842067e-05
Home Capital Group,Operator,2,0.0003001002096744494
Home Capital Group,Operator,3,-0.00031321463610770137
Home Capital Group,President,1,0.001981262533744022
Home Capital Group,President,2,-0.003040897732415562
Home Capital Group,President,3,0.0006659048191887326
Home Capital Group,VP,1,-0.005607178469621409
Home Capital Group,VP,2,-0.0024422604790775826
Home Capital Group,VP,3,0.014857020173709386
Hooper Holmes,Analyst,1,0.0019192696496337965
Hooper Holmes,Analyst,2,-0.000880976172692677
Hooper Holmes,Analyst,3,-0.0006851388835595578
Hooper Holmes,CEO,1,-0.0009863724675397173
Hooper Holmes,CEO,2,4.383425832470795e-05
Hooper Holmes,CEO,3,0.0009912744492533898
Hooper Holmes,CFO,1,-0.006084539297285596
Hooper Holmes,CFO,2,0.003671065897652383
Hooper Holmes,CFO,3,0.0007994677810629915
Hooper Holmes,CTO,1,-0.0036068585686610463
Hooper Holmes,CTO,2,-1.271257996513257e-05
Hooper Holmes,CTO,3,0.0038951871841923
Hooper Holmes,IR,1,-0.0036517221923526703
Hooper Holmes,IR,2,0.0011219886582647014
Hooper Holmes,IR,3,0.002169830953951383
Hooper Holmes,Operator,1,0.0002690060796180266
Hooper Holmes,Operator,2,-0.0007950964164692582
Hooper Holmes,Operator,3,0.0009537222155572489
Hooper Holmes,President,1,-0.005015577615625309
Hooper Holmes,President,2,0.003911008541510006
Hooper Holmes,President,3,-0.0007240915555258298
ION Geophysical Corp.,Analyst,1,0.008007893763340735
ION Geophysical Corp.,Analyst,2,-0.004388758205935567
ION Geophysical Corp.,Analyst,3,-0.003439673225850312
ION Geophysical Corp.,CEO,1,0.0029434085580781508
ION Geophysical Corp.,CEO,2,0.0012942634629002732
ION Geophysical Corp.,CEO,3,-0.0052410870485183605
ION Geophysical Corp.,CFO,1,-0.0189120356260472
ION Geophysical Corp.,CFO,2,0.01325660045886768
ION Geophysical Corp.,CFO,3,0.004167972453230279
ION Geophysical Corp.,CTO,1,0.004556669908280559
ION Geophysical Corp.,CTO,2,2.111281815595986e-05
ION Geophysical Corp.,CTO,3,-0.005401966174386402
ION Geophysical Corp.,Head,1,-0.00133359091943531
ION Geophysical Corp.,Head,2,0.0006031273667366594
ION Geophysical Corp.,Head,3,0.0007475656975607526
ION Geophysical Corp.,IR,1,-0.026540960631004654
ION Geophysical Corp.,IR,2,0.010255990485448492
ION Geophysical Corp.,IR,3,0.01726803957918004
ION Geophysical Corp.,Operator,1,0.0008890025457253541
ION Geophysical Corp.,Operator,2,-0.0030055376362243622
ION Geophysical Corp.,Operator,3,0.003062723798298709
ION Geophysical Corp.,President,1,-0.004315685491371161
ION Geophysical Corp.,President,2,0.004225099158984594
ION Geophysical Corp.,President,3,-0.0006902127678984002
Icpw Liquidation Corp.,Analyst,1,-0.012956829575230122
Icpw Liquidation Corp.,Analyst,2,0.008922189313659235
Icpw Liquidation Corp.,Analyst,3,0.003574554718014238
Icpw Liquidation Corp.,CEO,1,0.006071552719453591
Icpw Liquidation Corp.,CEO,2,0.0023804028050111474
Icpw Liquidation Corp.,CEO,3,-0.006369854893865255
Icpw Liquidation Corp.,CTO,1,-0.0023880700522648335
Icpw Liquidation Corp.,CTO,2,-9.477088896937911e-06
Icpw Liquidation Corp.,CTO,3,0.0018422562285922818
Icpw Liquidation Corp.,Operator,1,-0.0009535682803198126
Icpw Liquidation Corp.,Operator,2,0.004238162808864991
Icpw Liquidation Corp.,Operator,3,-0.0022996156752495608
ImmunoGen,Analyst,1,0.009209231404325249
ImmunoGen,Analyst,2,-0.008177416054799807
ImmunoGen,Analyst,3,-0.005176829486152239
ImmunoGen,CEO,1,0.003373123331606867
ImmunoGen,CEO,2,0.001670601724884712
ImmunoGen,CEO,3,-0.00719686029453968
ImmunoGen,CFO,1,-0.007181489839601769
ImmunoGen,CFO,2,0.007445803161362981
ImmunoGen,CFO,3,0.0028225682560713136
ImmunoGen,IR,1,-0.02320981586684187
ImmunoGen,IR,2,0.01402942570432223
ImmunoGen,IR,3,0.02052236208283159
ImmunoGen,Operator,1,0.00011869169126059649
ImmunoGen,Operator,2,-0.000659634587154266
ImmunoGen,Operator,3,0.0005629409064893871
ImmunoGen,President,1,-0.014776728436126586
ImmunoGen,President,2,0.022694386361251387
ImmunoGen,President,3,-0.0025694661241412037
ImmunoGen,VP,1,0.010863932623770646
ImmunoGen,VP,2,0.004900691115178786
ImmunoGen,VP,3,-0.022633999010914153
Imperial Logistics Ltd.,Analyst,1,0.001194449768869416
Imperial Logistics Ltd.,Analyst,2,-0.0004989329746252172
Imperial Logistics Ltd.,Analyst,3,-0.0005797322657398481
Imperial Logistics Ltd.,CEO,1,-0.009327849347680528
