company_id,role,z_label,C_logit
Indigo Books & Music,Head,3,0.6038414451203742
Indigo Books & Music,IR,1,0.23670179672580538
Indigo Books & Music,IR,2,-0.7128683522904098
Indigo Books & Music,IR,3,0.4761665555645952
Indigo Books & Music,Operator,1,0.24910238056906167
Indigo Books & Music,Operator,2,0.38424453024504257
Indigo Books & Music,Operator,3,-0.6333469108141262
Internap Holding LLC,Analyst,1,0.6167877248364703
Internap Holding LLC,Analyst,2,-0.777170526334036
Internap Holding LLC,Analyst,3,0.16038280149755874
Internap Holding LLC,CEO,1,1.3842181357522945
Internap Holding LLC,CEO,2,-0.740149124382175
Internap Holding LLC,CEO,3,-0.6440690113701364
Internap Holding LLC,Operator,1,0.2512514375189987
Internap Holding LLC,Operator,2,0.37305817006545033
Internap Holding LLC,Operator,3,-0.6243096075844708
Interphase Corp.,Analyst,1,0.5894976855732414
Interphase Corp.,Analyst,2,-0.7596278741708635
Interphase Corp.,Analyst,3,0.170130188597615
Interphase Corp.,CEO,1,1.4136654448002137
Interphase Corp.,CEO,2,-0.7271964672044279
Interphase Corp.,CEO,3,-0.6864689775958026
Interphase Corp.,CFO,1,0.8440037828437937
Interphase Corp.,CFO,2,-0.41999768002727533
Interphase Corp.,CFO,3,-0.4240061028165273
Interphase Corp.,IR,1,0.24006931741636228
Interphase Corp.,IR,2,-0.7109867441061415
Interphase Corp.,IR,3,0.47091742668977
Interphase Corp.,Operator,1,0.24067693760619965
Interphase Corp.,Operator,2,0.4157354374696548
Interphase Corp.,Operator,3,-0.6564123750758761
Interphase Corp.,President,1,-0.014677202657915951
Interphase Corp.,President,2,-0.620409458433822
Interphase Corp.,President,3,0.6350866610917324
Invacare Corp.,Analyst,1,0.6311710908493549
Invacare Corp.,Analyst,2,-0.7863670252321265
Invacare Corp.,Analyst,3,0.15519593438276472
Invacare Corp.,CEO,1,1.3294150968832856
Invacare Corp.,CEO,2,-0.7600074356504708
Invacare Corp.,CEO,3,-0.5694076612328315
Invacare Corp.,CFO,1,0.602284154921757
Invacare Corp.,CFO,2,-0.23102027999209762
Invacare Corp.,CFO,3,-0.37126387492967056
Invacare Corp.,CTO,1,-0.07346386139869948
Invacare Corp.,CTO,2,-0.2719263906845404
Invacare Corp.,CTO,3,0.3453902520832188
Invacare Corp.,IR,1,0.178941182424379
Invacare Corp.,IR,2,-0.6865939884477241
Invacare Corp.,IR,3,0.507652806023336
Invacare Corp.,Operator,1,0.24632568992025122
Invacare Corp.,Operator,2,0.39261146376411343
Invacare Corp.,Operator,3,-0.6389371536843864
Iteris,Analyst,1,0.6276164974989815
Iteris,Analyst,2,-0.7840081092807941
Iteris,Analyst,3,0.15639161178180563
Iteris,CEO,1,1.3365858874725791
Iteris,CEO,2,-0.7555089013646518
Iteris,CEO,3,-0.5810769861079441
Iteris,CFO,1,0.6832560795486191
Iteris,CFO,2,-0.29350883206928297
Iteris,CFO,3,-0.3897472474793465
Iteris,IR,1,0.2632825117085448
Iteris,IR,2,-0.7226391953927773
Iteris,IR,3,0.45935668368422333
Iteris,Operator,1,0.24792608742288985
Iteris,Operator,2,0.38688888684202943
Iteris,Operator,3,-0.6348149742649412
Iteris,President,1,-0.026231664079972523
Iteris,President,2,-0.606355422901549
Iteris,President,3,0.632587086981516
Jackson Hewitt Tax Service,Analyst,1,0.5584538413662005
Jackson Hewitt Tax Service,Analyst,2,-0.7396938860512128
Jackson Hewitt Tax Service,Analyst,3,0.18124004468500501
Jackson Hewitt Tax Service,Operator,1,0.24868703085200478
Jackson Hewitt Tax Service,Operator,2,0.38334141926733156
Jackson Hewitt Tax Service,Operator,3,-0.6320284501193583
James River Coal Co.,Analyst,1,0.5292453400231605
James River Coal Co.,Analyst,2,-0.7202860941586564
James River Coal Co.,Analyst,3,0.19104075413548854
James River Coal Co.,Operator,1,0.25015668636105576
James River Coal Co.,Operator,2,0.3794761590819941
James River Coal Co.,Operator,3,-0.6296328454430719
KAZ Minerals Ltd.,Analyst,1,0.6173874815922108
KAZ Minerals Ltd.,Analyst,2,-0.7768196866090291
KAZ Minerals Ltd.,Analyst,3,0.15943220501681116
KAZ Minerals Ltd.,CEO,1,1.436554864447893
KAZ Minerals Ltd.,CEO,2,-0.7238375741535994
KAZ Minerals Ltd.,CEO,3,-0.7127172902943106
KAZ Minerals Ltd.,President,1,-0.013039912089902794
KAZ Minerals Ltd.,President,2,-0.6267756024613947
KAZ Minerals Ltd.,President,3,0.6398155145512916
Kaman Corp.,Analyst,1,0.6107847945482862
Kaman Corp.,Analyst,2,-0.773150243024876
Kaman Corp.,Analyst,3,0.16236544847658294
Kaman Corp.,CEO,1,1.387350418879849
Kaman Corp.,CEO,2,-0.7394870343073024
Kaman Corp.,CEO,3,-0.6478633845725632
Kaman Corp.,CFO,1,0.6916421265378103
Kaman Corp.,CFO,2,-0.3022312436084571
Kaman Corp.,CFO,3,-0.38941088292936354
Kaman Corp.,IR,1,0.26074146065546616
Kaman Corp.,IR,2,-0.7216227150136216
Kaman Corp.,IR,3,0.4608812543581463
Kaman Corp.,Operator,1,0.2534558705052359
Kaman Corp.,Operator,2,0.3646040546810586
Kaman Corp.,Operator,3,-0.6180599251863166
Kaman Corp.,President,1,0.01625211062670265
Kaman Corp.,President,2,-0.656969417567595
Kaman Corp.,President,3,0.6407173069408861
LL Flooring Holdings,Analyst,1,0.622467840132118
LL Flooring Holdings,Analyst,2,-0.7808927414497022
LL Flooring Holdings,Analyst,3,0.1584249013175772
LL Flooring Holdings,CEO,1,1.3335415351718523
LL Flooring Holdings,CEO,2,-0.7600186580287746
LL Flooring Holdings,CEO,3,-0.5735228771430944
LL Flooring Holdings,CFO,1,0.04560154877602461
LL Flooring Holdings,CFO,2,0.21293455752552498
LL Flooring Holdings,CFO,3,-0.2585361063015664
LL Flooring Holdings,Operator,1,0.25595182436917124
LL Flooring Holdings,Operator,2,0.3552968177755063
LL Flooring Holdings,Operator,3,-0.6112486421446996
Lakeland Bancorp,Analyst,1,0.6038459962214517
Lakeland Bancorp,Analyst,2,-0.7689701878148689
Lakeland Bancorp,Analyst,3,0.16512419159341013
Lakeland Bancorp,CEO,1,1.4911989216412862
Lakeland Bancorp,CEO,2,-0.7053817948865332
Lakeland Bancorp,CEO,3,-0.7858171267547699
Lannett Co.,Analyst,1,0.628440086241902
Lannett Co.,Analyst,2,-0.784459702886148
Lannett Co.,Analyst,3,0.15601961664423913
Lannett Co.,CEO,1,1.3744865215910358
Lannett Co.,CEO,2,-0.7447212979625827
Lannett Co.,CEO,3,-0.62976522362847
Lannett Co.,CFO,1,0.608595412461548
Lannett Co.,CFO,2,-0.23740277207829805
Lannett Co.,CFO,3,-0.37119264038326105
Lannett Co.,CTO,1,-0.11484451558746836
Lannett Co.,CTO,2,-0.2720977868172642
Lannett Co.,CTO,3,0.3869423024047111
Lannett Co.,Head,1,-0.6794638472548741
Lannett Co.,Head,2,0.07440178812640179
Lannett Co.,Head,3,0.6050620591284706
Lannett Co.,IR,1,0.21271254075165447
Lannett Co.,IR,2,-0.7017603397373765
Lannett Co.,IR,3,0.4890477989857128
Lannett Co.,Operator,1,0.24686946001118806
Lannett Co.,Operator,2,0.39155612463412404
Lannett Co.,Operator,3,-0.6384255846453339
Lannett Co.,President,1,0.034248981086791114
Lannett Co.,President,2,-0.6811682846052992
Lannett Co.,President,3,0.6469193035185014
Liminal BioSciences,Analyst,1,0.6369886795020553
Liminal BioSciences,Analyst,2,-0.7897712510936802
Liminal BioSciences,Analyst,3,0.15278257159161787
Liminal BioSciences,CEO,1,1.3959209444962877
Liminal BioSciences,CEO,2,-0.7377613458235358
Liminal BioSciences,CEO,3,-0.6581595986727686
Liminal BioSciences,CFO,1,0.5684785809740475
Liminal BioSciences,CFO,2,-0.2058139737388292
Liminal BioSciences,CFO,3,-0.36266460723522953
Liminal BioSciences,IR,1,0.15182706968144022
Liminal BioSciences,IR,2,-0.6765940760239613
Liminal BioSciences,IR,3,0.5247670063425118
Liminal BioSciences,Operator,1,0.24558684161170852
Liminal BioSciences,Operator,2,0.39829925672284744
Liminal BioSciences,Operator,3,-0.6438860983345779
Liminal BioSciences,President,1,-0.026145931131991228
Liminal BioSciences,President,2,-0.6098159386041855
Liminal BioSciences,President,3,0.6359618697361711
Logistec Corp.,Analyst,1,0.6334500888541921
Logistec Corp.,Analyst,2,-0.7872190280784542
Logistec Corp.,Analyst,3,0.15376893922425527
Logistec Corp.,CEO,1,1.2407149458490645
Logistec Corp.,CEO,2,-0.7949580262672372
Logistec Corp.,CEO,3,-0.4457569195818437
Luby's,Analyst,1,0.5903952691666898
Luby's,Analyst,2,-0.7603394836545777
Luby's,Analyst,3,0.16994421448788088
Luby's,CEO,1,1.3835924881640724
Luby's,CEO,2,-0.7414267384322135
Luby's,CEO,3,-0.6421657497318757
Luby's,CFO,1,0.7363454786306485
Luby's,CFO,2,-0.3369465839075261
Luby's,CFO,3,-0.3993988947231323
Luby's,COO,1,-0.6073379197523571
Luby's,COO,2,-0.5467069754422903
Luby's,COO,3,1.1540448951946525
Luby's,IR,1,0.2477575849374843
Luby's,IR,2,-0.7172172160351197
Luby's,IR,3,0.4694596310976262
Luby's,Operator,1,0.24494999719518273
Luby's,Operator,2,0.3985223580267797
Luby's,Operator,3,-0.6434723552219843
Luby's,President,1,0.010859828084373656
Luby's,President,2,-0.649370590041618
Luby's,President,3,0.6385107619572382
Luby's,VP,1,-1.5794524287845286
Luby's,VP,2,0.2529918018386755
Luby's,VP,3,1.3264606269458472
M.D.C. Holdings,Analyst,1,0.6341122643058643
M.D.C. Holdings,Analyst,2,-0.7883258631521403
M.D.C. Holdings,Analyst,3,0.1542135988462689
M.D.C. Holdings,CEO,1,1.4489773393301308
M.D.C. Holdings,CEO,2,-0.7167040310115799
M.D.C. Holdings,CEO,3,-0.7322733083185677
M.D.C. Holdings,Operator,1,0.24869681852600067
M.D.C. Holdings,Operator,2,0.3834068337403339
M.D.C. Holdings,Operator,3,-0.6321036522663566
MF Global Holdings Ltd.,Analyst,1,0.5301656084182437
MF Global Holdings Ltd.,Analyst,2,-0.7209612885109813
MF Global Holdings Ltd.,Analyst,3,0.19079568009273
MF Global Holdings Ltd.,Operator,1,0.2555289675731735
MF Global Holdings Ltd.,Operator,2,0.3568457575275082
MF Global Holdings Ltd.,Operator,3,-0.6123747251007038
Macatawa Bank Corp.,Analyst,1,0.5861246178052035
Macatawa Bank Corp.,Analyst,2,-0.7573862966421103
Macatawa Bank Corp.,Analyst,3,0.17126167883689958
Macatawa Bank Corp.,Operator,1,0.2460860250735864
Macatawa Bank Corp.,Operator,2,0.39366567859003776
Macatawa Bank Corp.,Operator,3,-0.639751703663646
Mace Security International,Analyst,1,0.6026280062911571
Mace Security International,Analyst,2,-0.7679312808719516
Mace Security International,Analyst,3,0.16530327458078733
Mace Security International,CEO,1,1.370887064415653
Mace Security International,CEO,2,-0.7450611097694451
Mace Security International,CEO,3,-0.6258259546462248
Mace Security International,CFO,1,0.695965550237922
Mace Security International,CFO,2,-0.3058813181185531
Mace Security International,CFO,3,-0.3900842321193789
Mace Security International,CTO,1,-0.10049971781748152
Mace Security International,CTO,2,-0.27203747051469784
Mace Security International,CTO,3,0.37253718833215815
Mace Security International,IR,1,0.21863329479488158
Mace Security International,IR,2,-0.7041686184794662
Mace Security International,IR,3,0.4855353236845754
Mace Security International,Operator,1,0.24769406281530754
Mace Security International,Operator,2,0.3884327567250295
Mace Security International,Operator,3,-0.6361268195403589
Mace Security International,President,1,-0.010675274734096164
Mace Security International,President,2,-0.625989837946808
Mace Security International,President,3,0.6366651126808982
Magellan Midstream Partners LP,Analyst,1,0.6211441796476667
Magellan Midstream Partners LP,Analyst,2,-0.7797070779758098
Magellan Midstream Partners LP,Analyst,3,0.1585628983281363
Magellan Midstream Partners LP,CEO,1,1.4355732496686298
Magellan Midstream Partners LP,CEO,2,-0.723597323003131
Magellan Midstream Partners LP,CEO,3,-0.7119759266655157
Magellan Midstream Partners LP,CFO,1,0.777687307109085
Magellan Midstream Partners LP,CFO,2,-0.3692949364209874
Magellan Midstream Partners LP,CFO,3,-0.4083923706881071
Magellan Midstream Partners LP,IR,1,0.30461037321084483
Magellan Midstream Partners LP,IR,2,-0.7401449740594377
Magellan Midstream Partners LP,IR,3,0.4355346008485836
Magellan Midstream Partners LP,Operator,1,0.24706042305599582
Magellan Midstream Partners LP,Operator,2,0.3896084475602539
Magellan Midstream Partners LP,Operator,3,-0.6366688706162716
Marathon Oil Corp.,Analyst,1,0.6187197188009084
Marathon Oil Corp.,Analyst,2,-0.7777805166193537
Marathon Oil Corp.,Analyst,3,0.15906079781843835
Marathon Oil Corp.,CEO,1,1.3334514031361218
Marathon Oil Corp.,CEO,2,-0.7602593791304665
Marathon Oil Corp.,CEO,3,-0.573192024005672
Marathon Oil Corp.,Operator,1,0.24265383865223045
Marathon Oil Corp.,Operator,2,0.4078554126948353
Marathon Oil Corp.,Operator,3,-0.6505092513470876
Masonite International Corp.,Analyst,1,0.6314971202372107
Masonite International Corp.,Analyst,2,-0.7865804923405508
Masonite International Corp.,Analyst,3,0.1550833721033333
Masonite International Corp.,CEO,1,1.5075856436366972
Masonite International Corp.,CEO,2,-0.6987015652867995
Masonite International Corp.,CEO,3,-0.8088840783499146
Masonite International Corp.,CTO,1,-0.08182405163884508
Masonite International Corp.,CTO,2,-0.27195312228558044
Masonite International Corp.,CTO,3,0.3537771739244045
Masonite International Corp.,Operator,1,0.25388785590626206
Masonite International Corp.,Operator,2,0.36247844634690307
Masonite International Corp.,Operator,3,-0.6163663022531872
Masonite International Corp.,President,1,-0.018761749311707335
Masonite International Corp.,President,2,-0.616395634754196
Masonite International Corp.,President,3,0.6351573840658976
MediaValet,Analyst,1,0.6037431335456411
MediaValet,Analyst,2,-0.7686046842916342
MediaValet,Analyst,3,0.16486155074598602
MediaValet,CEO,1,1.456691493854796
MediaValet,CEO,2,-0.7109363615985169
MediaValet,CEO,3,-0.745755132256296
Midway Games,Analyst,1,0.5814828842420006
Midway Games,Analyst,2,-0.7540761471560431
Midway Games,Analyst,3,0.17259326291403526
Midway Games,Operator,1,0.24477619171270043
Midway Games,Operator,2,0.39949277646715875
Midway Games,Operator,3,-0.644268968179881
Midwest Banc Holdings,Analyst,1,0.5677478686389453
Midwest Banc Holdings,Analyst,2,-0.7452043992319398
Midwest Banc Holdings,Analyst,3,0.17745653059298708
Midwest Banc Holdings,Operator,1,0.25383027177403183
Midwest Banc Holdings,Operator,2,0.36280764707413915
Midwest Banc Holdings,Operator,3,-0.6166379188481931
Minerva Bunkering,Analyst,1,0.6158987314276048
Minerva Bunkering,Analyst,2,-0.776340526978334
Minerva Bunkering,Analyst,3,0.16044179555072222
Minerva Bunkering,CEO,1,1.3572234046872271
Minerva Bunkering,CEO,2,-0.7574985574260451
Minerva Bunkering,CEO,3,-0.5997248472611985
Minerva Bunkering,CFO,1,0.4802578344684696
Minerva Bunkering,CFO,2,-0.13794156692229126
Minerva Bunkering,CFO,3,-0.34231626754619066
Minerva Bunkering,CTO,1,-0.07785723507154249
Minerva Bunkering,CTO,2,-0.2719045293291318
Minerva Bunkering,CTO,3,0.34976176440065304
Minerva Bunkering,Operator,1,0.24368320821777972
Minerva Bunkering,Operator,2,0.40431110148448834
Minerva Bunkering,Operator,3,-0.64799430970229
Mirati Therapeutics,Analyst,1,0.6452593611395274
Mirati Therapeutics,Analyst,2,-0.7952587601206295
Mirati Therapeutics,Analyst,3,0.14999939898109513
Mirati Therapeutics,CEO,1,1.459764703368077
Mirati Therapeutics,CEO,2,-0.7157650590758539
Mirati Therapeutics,CEO,3,-0.7439996442922401
Mirati Therapeutics,CFO,1,0.6572056766872375
Mirati Therapeutics,CFO,2,-0.2767826067839426
Mirati Therapeutics,CFO,3,-0.38042306990330543
Movie Gallery,Analyst,1,0.5674894203242565
Movie Gallery,Analyst,2,-0.7459670250995204
Movie Gallery,Analyst,3,0.17847760477525676
Movie Gallery,CEO,1,1.3798631380911528
Movie Gallery,CEO,2,-0.7408748036722583
Movie Gallery,CEO,3,-0.6389883344189111
Movie Gallery,Operator,1,0.2464667747260201
Movie Gallery,Operator,2,0.3919639719898296
Movie Gallery,Operator,3,-0.6384307467158714
NXXI,Analyst,1,0.5203291794343325
NXXI,Analyst,2,-0.715151954873947
NXXI,Analyst,3,0.1948227754396069
NXXI,Operator,1,0.24773328697979058
NXXI,Operator,2,0.3873351076080278
NXXI,Operator,3,-0.6350683945878404
National Instruments Corp.,Analyst,1,0.6445680196182673
National Instruments Corp.,Analyst,2,-0.7948387754504997
National Instruments Corp.,Analyst,3,0.15027075583222554
National Instruments Corp.,CEO,1,1.377671736162962
National Instruments Corp.,CEO,2,-0.7424707281616628
National Instruments Corp.,CEO,3,-0.6352010080013158
National Instruments Corp.,CFO,1,0.7054425808265492
National Instruments Corp.,CFO,2,-0.3140308980248874
National Instruments Corp.,CFO,3,-0.39141168280167193
National Instruments Corp.,COO,1,-0.6056433226854463
National Instruments Corp.,COO,2,-0.5530802674049293
National Instruments Corp.,COO,3,1.158723590090381
National Instruments Corp.,Head,1,-0.6989976848314692
National Instruments Corp.,Head,2,0.08501727204417367
National Instruments Corp.,Head,3,0.6139804127872935
National Instruments Corp.,IR,1,0.31195596897271355
National Instruments Corp.,IR,2,-0.744549642902199
National Instruments Corp.,IR,3,0.4325936739294763
National Instruments Corp.,Operator,1,0.24734224117376824
National Instruments Corp.,Operator,2,0.3884083611123481
National Instruments Corp.,Operator,3,-0.6357506022861382
National RV Holdings,Analyst,1,0.5367928465630002
National RV Holdings,Analyst,2,-0.725844774055583
National RV Holdings,Analyst,3,0.18905192749257543
National RV Holdings,Operator,1,0.24794817103705863
National RV Holdings,Operator,2,0.38650579177578825
National RV Holdings,Operator,3,-0.6344539628128687
Navios Maritime Holdings,Analyst,1,0.598457803995841
Navios Maritime Holdings,Analyst,2,-0.7653580860272601
Navios Maritime Holdings,Analyst,3,0.16690028203141177
Navios Maritime Holdings,CEO,1,1.3369372865345777
Navios Maritime Holdings,CEO,2,-0.7620588842662306
Navios Maritime Holdings,CEO,3,-0.5748784022683635
Navios Maritime Holdings,CFO,1,0.7091242227490843
Navios Maritime Holdings,CFO,2,-0.3208940299037597
Navios Maritime Holdings,CFO,3,-0.38823019284533455
Navios Maritime Holdings,Chair,1,-0.2061803640337666
Navios Maritime Holdings,Chair,2,0.1514879879523476
Navios Maritime Holdings,Chair,3,0.054692376081391
Navios Maritime Holdings,Operator,1,0.2519753896296568
Navios Maritime Holdings,Operator,2,0.3700154804439396
Navios Maritime Holdings,Operator,3,-0.6219908700736185
Navios Maritime Holdings,President,1,-0.0005444905446708379
Navios Maritime Holdings,President,2,-0.6421882580891757
Navios Maritime Holdings,President,3,0.6427327486338404
Newcrest Mining Ltd.,Analyst,1,0.6242728749941391
Newcrest Mining Ltd.,Analyst,2,-0.7810695254294483
Newcrest Mining Ltd.,Analyst,3,0.15679665043530222
Newcrest Mining Ltd.,CEO,1,1.44353628997854
Newcrest Mining Ltd.,CEO,2,-0.7238389909425388
Newcrest Mining Ltd.,CEO,3,-0.719697299036018
Newcrest Mining Ltd.,CFO,1,0.63626251179912
Newcrest Mining Ltd.,CFO,2,-0.26229054393738127
Newcrest Mining Ltd.,CFO,3,-0.3739719678617494
Newcrest Mining Ltd.,IR,1,0.22411668540448706
Newcrest Mining Ltd.,IR,2,-0.7072713618120078
Newcrest Mining Ltd.,IR,3,0.48315467640751153
Newcrest Mining Ltd.,Operator,1,0.24481251658006342
Newcrest Mining Ltd.,Operator,2,0.40126967667086855
Newcrest Mining Ltd.,Operator,3,-0.646082193250954
NextGen Healthcare,Analyst,1,0.616085530379425
NextGen Healthcare,Analyst,2,-0.7767637639750443
NextGen Healthcare,Analyst,3,0.16067823359561245
NextGen Healthcare,CEO,1,1.3850588132494308
NextGen Healthcare,CEO,2,-0.7388525822991954
NextGen Healthcare,CEO,3,-0.6462062309502522
NextGen Healthcare,CFO,1,0.6905503672326339
NextGen Healthcare,CFO,2,-0.30221459795542616
NextGen Healthcare,CFO,3,-0.38833576927721797
NextGen Healthcare,IR,1,0.15852683883696522
NextGen Healthcare,IR,2,-0.6772397630690995
NextGen Healthcare,IR,3,0.5187129242321251
NextGen Healthcare,Operator,1,0.24737200617313326
NextGen Healthcare,Operator,2,0.3883629270559571
NextGen Healthcare,Operator,3,-0.6357349332291121
NuStar Energy LP,Analyst,1,0.6165282151547805
NuStar Energy LP,Analyst,2,-0.7766163225102648
NuStar Energy LP,Analyst,3,0.1600881073554773
NuStar Energy LP,CEO,1,1.4008993473390858
NuStar Energy LP,CEO,2,-0.7363936170381058
NuStar Energy LP,CEO,3,-0.6645057303009967
NuStar Energy LP,CFO,1,0.8113547347113733
NuStar Energy LP,CFO,2,-0.398954661305452
NuStar Energy LP,CFO,3,-0.4124000734059303
NuStar Energy LP,IR,1,0.18403398783580227
NuStar Energy LP,IR,2,-0.6878583087172309
NuStar Energy LP,IR,3,0.5038243208814195
NuStar Energy LP,Operator,1,0.24467252120735067
NuStar Energy LP,Operator,2,0.3999251606652392
NuStar Energy LP,Operator,3,-0.6445976818726118
NuVasive,Analyst,1,0.6128264085106577
NuVasive,Analyst,2,-0.7747426842800641
NuVasive,Analyst,3,0.16191627576939932
NuVasive,CEO,1,1.3377365733916529
NuVasive,CEO,2,-0.7546660015286906
NuVasive,CEO,3,-0.583070571862979
NuVasive,CFO,1,0.7484210227499558
NuVasive,CFO,2,-0.3446043967444897
NuVasive,CFO,3,-0.4038166260054758
NuVasive,COO,1,-0.6068891703273058
NuVasive,COO,2,-0.5473020086418225
NuVasive,COO,3,1.1541911789691335
NuVasive,IR,1,0.2832514793894703
NuVasive,IR,2,-0.7314185998925633
NuVasive,IR,3,0.44816712050308377
NuVasive,Operator,1,0.2458020888227745
NuVasive,Operator,2,0.39522488070540046
NuVasive,Operator,3,-0.6410269695281967
NuVasive,President,1,0.0022547920167604804
NuVasive,President,2,-0.6369735843406246
NuVasive,President,3,0.6347187923238581
OPP Liquidating Co.,Analyst,1,0.5936798255188479
OPP Liquidating Co.,Analyst,2,-0.7623911746769536
OPP Liquidating Co.,Analyst,3,0.16871134915809857
OPP Liquidating Co.,CEO,1,1.4347688436104962
OPP Liquidating Co.,CEO,2,-0.7238425897037555
OPP Liquidating Co.,CEO,3,-0.7109262539067576
OPP Liquidating Co.,CFO,1,0.8514352268916883
OPP Liquidating Co.,CFO,2,-0.42720843687695237
OPP Liquidating Co.,CFO,3,-0.42422679001474456
OPP Liquidating Co.,CTO,1,-0.11258241619945737
OPP Liquidating Co.,CTO,2,-0.27203580656057624
OPP Liquidating Co.,CTO,3,0.38461822276001223
OPP Liquidating Co.,Chair,1,-0.21147429070743212
OPP Liquidating Co.,Chair,2,0.15683699439318743
OPP Liquidating Co.,Chair,3,0.054637296314216606
OPP Liquidating Co.,IR,1,0.31946768764311995
OPP Liquidating Co.,IR,2,-0.7459899017914201
OPP Liquidating Co.,IR,3,0.42652221414829095
OPP Liquidating Co.,Operator,1,0.24310749327384135
OPP Liquidating Co.,Operator,2,0.40676867169920583
OPP Liquidating Co.,Operator,3,-0.6498761649730689
OPP Liquidating Co.,President,1,-0.0027438619912483544
OPP Liquidating Co.,President,2,-0.6339307914610369
OPP Liquidating Co.,President,3,0.6366746534522795
Old ANR LLC,Analyst,1,0.5871780699829543
Old ANR LLC,Analyst,2,-0.7578714562690452
Old ANR LLC,Analyst,3,0.1706933862860837
Old ANR LLC,Operator,1,0.25433119994809705
Old ANR LLC,Operator,2,0.3619755230602635
Old ANR LLC,Operator,3,-0.6163067230083826
Old API Wind-down Ltd.,Analyst,1,0.6327534026404066
Old API Wind-down Ltd.,Analyst,2,-0.7872415828120273
Old API Wind-down Ltd.,Analyst,3,0.15448818017161384
Old API Wind-down Ltd.,CEO,1,1.4671383640891142
Old API Wind-down Ltd.,CEO,2,-0.71111364648128
Old API Wind-down Ltd.,CEO,3,-0.7560247176078514
OneSoft Solutions,CEO,1,1.3479803034414917
OneSoft Solutions,CEO,2,-0.7537717715745739
OneSoft Solutions,CEO,3,-0.5942085318669346
OneSoft Solutions,CFO,1,0.8704554540107584
OneSoft Solutions,CFO,2,-0.4453506277063374
OneSoft Solutions,CFO,3,-0.42510482630442953
OneSoft Solutions,President,1,-0.01532106484206467
OneSoft Solutions,President,2,-0.6193628385829477
OneSoft Solutions,President,3,0.6346839034250067
OpSens,Analyst,1,0.6346699977575974
OpSens,Analyst,2,-0.7884487879210509
OpSens,Analyst,3,0.15377879016344664
OpSens,CEO,1,1.3187148139545675
OpSens,CEO,2,-0.7636062212068073
OpSens,CEO,3,-0.5551085927477768
OpSens,CFO,1,0.776210624402442
OpSens,CFO,2,-0.36798195878561124
OpSens,CFO,3,-0.40822866561684035
OpSens,IR,1,0.2252893653227345
OpSens,IR,2,-0.7063570410931478
OpSens,IR,3,0.4810676757704041
OpSens,Operator,1,0.23552057913747207
OpSens,Operator,2,0.43574277803334877
OpSens,Operator,3,-0.6712633571708427
Orbital Infrastructure Group,Analyst,1,0.6160731537631514
Orbital Infrastructure Group,Analyst,2,-0.7764115410212996
Orbital Infrastructure Group,Analyst,3,0.16033838725814129
Orbital Infrastructure Group,CEO,1,1.3645401539517408
Orbital Infrastructure Group,CEO,2,-0.7479558278484655
Orbital Infrastructure Group,CEO,3,-0.616584326103292
Orbital Infrastructure Group,CFO,1,0.6590989316016127
Orbital Infrastructure Group,CFO,2,-0.2770523348407806
Orbital Infrastructure Group,CFO,3,-0.38204659676084257
Orbital Infrastructure Group,CTO,1,-0.10479726379398588
Orbital Infrastructure Group,CTO,2,-0.27195295007043074
Orbital Infrastructure Group,CTO,3,0.3767502138643952
Orbital Infrastructure Group,Chair,1,-0.21053600969009195
Orbital Infrastructure Group,Chair,2,0.15819943846621434
Orbital Infrastructure Group,Chair,3,0.05233657122384943
Orbital Infrastructure Group,IR,1,0.24949887063903503
Orbital Infrastructure Group,IR,2,-0.7177374429442924
Orbital Infrastructure Group,IR,3,0.4682385723052483
Orbital Infrastructure Group,Operator,1,0.23514573381785975
Orbital Infrastructure Group,Operator,2,0.4373473784959892
Orbital Infrastructure Group,Operator,3,-0.6724931123138707
Orbital Infrastructure Group,President,1,-0.0004725843780792882
Orbital Infrastructure Group,President,2,-0.6374047946027014
Orbital Infrastructure Group,President,3,0.6378773789807746
Overseas Shipholding Group,Analyst,1,0.6434226489405626
Overseas Shipholding Group,Analyst,2,-0.7941703749747226
Overseas Shipholding Group,Analyst,3,0.15074772603415318
Overseas Shipholding Group,CEO,1,1.3640980292340907
Overseas Shipholding Group,CEO,2,-0.7518749705502135
Overseas Shipholding Group,CEO,3,-0.6122230586838937
Overseas Shipholding Group,CFO,1,0.5703724451232344
Overseas Shipholding Group,CFO,2,-0.2083156065024766
Overseas Shipholding Group,CFO,3,-0.36205683862076926
Overseas Shipholding Group,CTO,1,-0.07379737944143494
Overseas Shipholding Group,CTO,2,-0.272005772720629
Overseas Shipholding Group,CTO,3,0.3458031521620427
Overseas Shipholding Group,Head,1,-0.7221474610774011
Overseas Shipholding Group,Head,2,0.09691043422903525
Overseas Shipholding Group,Head,3,0.6252370268483634
Overseas Shipholding Group,IR,1,0.14082876731802257
Overseas Shipholding Group,IR,2,-0.6719145356667595
Overseas Shipholding Group,IR,3,0.5310857683487279
Overseas Shipholding Group,Operator,1,0.24580142273998257
Overseas Shipholding Group,Operator,2,0.39383137829206455
Overseas Shipholding Group,Operator,3,-0.6396328010320691
Overseas Shipholding Group,President,1,-0.006560541096383883
Overseas Shipholding Group,President,2,-0.6346988796239739
Overseas Shipholding Group,President,3,0.6412594207203519
Overseas Shipholding Group,SVP,1,2.601145838829848
Overseas Shipholding Group,SVP,2,-0.9408487251464221
